Analysis group,Analysis number,Analysis name,Analysis group name,Data source,Data source eligibility,Data type,Log-scale data,Outcome,Intervention grouping,Experimental intervention,Control intervention,Subgroup by,Filter criteria,Experimental group label,Control group label,Statistical method,Effect measure,Unit of effect measure,Analysis model,Heterogeneity estimator,Tau² CI,Subgroup estimates,Overall estimates,Test for subgroup differences,Prediction interval,Swap event and non-event,CI method,CI/PI level,Sort studies by,Graph label (left),Graph label (right),Graph scale,Show risk of bias,Experimental cases,Experimental N,Control cases,Control N,Mean,CI start,CI end,PI start,PI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,Subgroup Chi²,Subgroup df,Subgroup P,Subgroup I²,ID
2,2,Medication adherence subgrouped by telepharmacy approaches (single vs multiple),Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Medication adherence End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,Single vs multiple telepharmacy approaches,,Telepharmacy,Usual care,IV,Std. Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,3,true,,1459,,1519,0.323257209004644,0.09567031635648099,0.550844101652807,,,0.10782791526076328,,,67.15323860620116,9,-1.1802114840975264e-10,86.59781689342246,2.783870723045144,,0.0053714438700757546,1.9580166512916146,1,0.16172589149131056,48.927911346395064,analysis:459456020678253564
2,3,Medication adherence subgrouped by country income level,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Medication adherence End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,Country income level,,Telepharmacy,Usual care,IV,Std. Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,3,true,,1459,,1519,0.32325720900464405,0.09567031635648104,0.5508441016528071,,,0.10782791526076328,,,67.15323860620116,9,-1.1802114840975264e-10,86.59781689342246,2.783870723045145,,0.005371443870075741,3.436463383615822,1,0.06377216968954502,70.90031557537485,analysis:459456052323228688
2,4,Medication adherence: sensitivity analysis - overall risk of bias,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Medication adherence End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 1: overall risk of bias"",""value"":""Low risk of bias""}}",Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,3,true,,678,,684,0,-3.245068691044247,3.245068691044247,,,0,,,0,0,1,0,0,,1,,,,,analysis:459456080105774105
2,5,Medication adherence: sensitivity analysis - unit of analysis matches unit of allocation,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Medication adherence End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 2: unit of analysis matches unit of allocation"",""value"":""Yes (unit of analysis matches unit of allocation)""}}",Telepharmacy,Usual care,IV,Std. Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,3,true,,1418,,1483,0.37030934099900764,0.13021026020566986,0.6104084217923454,,,0.11034967393087418,,,64.89991069664359,8,-1.1469936112007417e-10,87.67332664386281,3.0228894217280815,,0.002503737127578286,,,,,analysis:459456118110100513
2,6,Medication adherence: sensitivity analysis - imputation of missing outcome data,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Medication adherence End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""type"":""NOT"",""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 3: imputation of missing outcome data"",""value"":""Imputation performed""}}",Telepharmacy,Usual care,IV,Std. Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,3,true,,781,,835,0.37074312209202775,0.1080217158556111,0.6334645283284444,,,0.1310967108854229,,,51.317230303094775,8,2.2630041618398877e-8,84.41069412213086,2.765831597911066,,0.005677784698380617,,,,,analysis:459456159804103943
2,7,Medication adherence: sensitivity analysis - validity of outcome measures,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Medication adherence End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 4: validity of outcome measure"",""value"":""Validated outcome measure""}}",Telepharmacy,Usual care,IV,Std. Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,3,true,,1410,,1471,0.2136744601891979,0.03536139026546603,0.39198753011292975,,,0.05131621301381144,,,34.463947049292564,8,0.000033468944803272116,76.78733666646515,2.3486458203315794,,0.018841819841402513,,,,,analysis:459456916510286151
2,8,Clinical measurements (SBP) subgrouped by telepharmacy approaches (single vs multiple),Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Clinical measurements: systolic blood pressure End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,Single vs multiple telepharmacy approaches,,Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,30,true,,624,,630,-6.815673464244266,-12.155941030368338,-1.4754058981201936,,,31.861286700316146,,,33.816501085999825,4,8.125166107708637e-7,88.17145514307505,2.5014616505441487,,0.012368183675068423,0.00485781656846784,1,0.9444340031071973,0,analysis:459461337468190126
2,9,Clinical measurements (SBP) subgrouped by country income level,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Clinical measurements: systolic blood pressure End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,Country income level,,Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,30,true,,624,,630,-6.815673464244264,-12.155941030368336,-1.4754058981201927,,,31.861286700316136,,,33.81650108599982,4,8.125166089945068e-7,88.17145514307506,2.5014616505441487,,0.012368183675068423,1.2234454534851118,1,0.26868561317232764,18.26362203959352,analysis:459461414914440673
2,10,Clinical measurements (SBP): sensitivity analysis - imputation of missing outcome data,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Clinical measurements: systolic blood pressure End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 3: imputation of missing outcome data"",""value"":""Imputation performed""}}",Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,30,true,,180,,191,1.5,-1.3992929463382895,4.3992929463382895,,,0,,,0,0,1,0,1.014021705024025,,0.3105724094081248,,,,,analysis:459461465299041789
2,11,Clinical measurements (DBP) subgrouped by telepharmacy approaches (single vs multiple),Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Clinical measurements: diastolic blood pressure End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,Single vs multiple telepharmacy approaches,,Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,20,true,,624,,630,-2.4993534958016315,-4.801362840781325,-0.1973441508219378,,,4.821471659718776,,,14.854947036618828,4,0.00501172427852592,73.07294337610476,2.127985643102891,,0.03333827394859463,0.9362904994916112,1,0.333233818779306,0,analysis:459563830208698638
2,12,Clinical measurements (DBP) subgrouped by country income level,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Clinical measurements: diastolic blood pressure End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,Country income level,,Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,20,true,,624,,630,-2.499353495801632,-4.801362840781326,-0.19734415082193824,,,4.821471659718775,,,14.854947036618826,4,0.00501172427852592,73.07294337610476,2.127985643102892,,0.033338273948594566,0.8924968164915317,1,0.34480170331213356,0,analysis:459564058092575062
2,13,Clinical measurements (DBP): sensitivity analysis - imputation of missing outcome data,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,Clinical measurements: diastolic blood pressure End of study,Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 3: imputation of missing outcome data"",""value"":""Imputation performed""}}",Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,20,true,,180,,191,0.30000000000001137,-1.599606965543264,2.199606965543287,,,0,,,0,0,1,0,0.3095320274285672,,0.7569168536201065,,,,,analysis:459563421151598702
2,14,Laboratory values (HbA1c) subgrouped by intervention method category,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,"Laboratory values: HbA1c, glycosylated hemoglobin End of study",Any telepharmacy vs usual care,Telepharmacy,Usual care,Intervention method category,,Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Usual care,Any telepharmacy,2,true,,886,,885,-0.10253040937319993,-0.2512375475227594,0.04617672877635956,,,0,,,2.740261588292489,4,0.6021881912316633,0,1.351353487076808,,0.17658222589510222,0.022628604350504365,1,0.8804269094199049,0,analysis:459467805142380889
2,15,Laboratory values (HbA1c) subgrouped by telepharmacy approaches (single vs multiple),Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,"Laboratory values: HbA1c, glycosylated hemoglobin End of study",Any telepharmacy vs usual care,Telepharmacy,Usual care,Single vs multiple telepharmacy approaches,,Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,2,true,,886,,885,-0.10253040937319995,-0.25123754752275945,0.046176728776359546,,,0,,,2.7402615882924883,4,0.6021881912316634,0,1.3513534870768082,,0.17658222589510217,2.3101964222923588,1,0.12852794103351795,56.713637405440984,analysis:459467840583987555
2,16,Laboratory values (HbA1c) subgrouped by country income level,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,"Laboratory values: HbA1c, glycosylated hemoglobin End of study",Any telepharmacy vs usual care,Telepharmacy,Usual care,Country income level,,Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,2,true,,886,,885,-0.10253040937319993,-0.2512375475227594,0.04617672877635956,,,0,,,2.740261588292489,4,0.6021881912316633,0,1.351353487076808,,0.17658222589510222,2.4064179462115294,1,0.12083878502719436,58.44445884496833,analysis:459467940065800619
2,17,Laboratory values (HbA1c): sensitivity analysis - overall risk of bias,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,"Laboratory values: HbA1c, glycosylated hemoglobin End of study",Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 1: overall risk of bias"",""value"":""Low risk of bias""}}",Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Favours usual care,Usual care,2,true,,678,,684,-0.05999999999999872,-0.22994708886605622,0.10994708886605878,,,0,,,0,0,1,0,0.691967363825129,,0.488957829342776,,,,,analysis:459467977786487264
2,18,Laboratory values (HbA1c): sensitivity analysis - unit of analysis matches unit of allocation,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,"Laboratory values: HbA1c, glycosylated hemoglobin End of study",Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 2: unit of analysis matches unit of allocation"",""value"":""Yes (unit of analysis matches unit of allocation)""}}",Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,2,true,,853,,861,-0.10559325886101942,-0.25956192659496774,0.048375408872928904,,,0,,,2.7176329839419835,3,0.4372391372283162,0,1.3441629873386307,,0.17889568753256324,,,,,analysis:459468058172158905
2,19,Laboratory values (HbA1c): sensitivity analysis - imputation of missing outcome data,Any telepharmacy versus usual care - subgroup analyses and sensitivity analyses,Study data,Only arm-level data,Continuous,false,"Laboratory values: HbA1c, glycosylated hemoglobin End of study",Any telepharmacy vs usual care,Telepharmacy,Usual care,,"{""expr"":{""type"":""COVARIATE"",""name"":""Sensitivity analysis 3: imputation of missing outcome data"",""value"":""Imputation performed""}}",Telepharmacy,Usual care,IV,Mean Difference,,Random effect,DL,false,true,true,true,false,false,Wald,95%,STUDY,Any telepharmacy,Usual care,2,true,,764,,769,-0.06314716816434943,-0.2262716581008498,0.09997732177215093,,,0,,,0.01674359318275098,1,0.8970434966872404,0,0.7587222211453213,,0.4480187475371342,,,,,analysis:459468126653608908
