Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Hermann 2011,2011,-0.5447,0.176265,,,,68,,,,77,,,7.844792999452527,0.5800157619703381,0.41058469421044275,0.8193639190105871,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Karaolides 2012,2012,-0.844,0.245948,,,,41,,,,45,,,6.4198266225834,0.4299871304192398,0.2655242190137609,0.6963166411444766,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Neuzillet 2014,2014,-0.1508,0.145499,,,,72,,,,79,,,8.477967020235889,0.8600196853970379,0.6466353143147804,1.1438191557078619,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,O’Brien 2013,2013,-0.3567,0.541408,,,,47,,,,46,,,2.635110343088583,0.699982460976843,0.24223663961944622,2.022714014052329,
4,1,Time to disease recurrence,HAL,2,SUBGROUP_AND_OVERALL,Stenzl 2010,2010,-0.235722,0.115304,,,,255,,,,261,,,9.0596582891487,0.7900002634816892,0.6302027491813741,0.990316873596374,
4,2,Time to disease progression,5-ALA,1,SUBGROUP_AND_OVERALL,Babjuk 2005,2005,0.029559,0.943226,,,,60,,,,62,,,1.2989213801121997,1.0300002036912295,0.16216677641176455,6.542033103687012,
4,2,Time to disease progression,5-ALA,1,SUBGROUP_AND_OVERALL,Riedl 2001,2001,-0.820981,0.399747,,,,51,,,,51,,,7.231759355852595,0.43999980291076946,0.200995909288648,0.9632028196329577,
4,2,Time to disease progression,5-ALA,1,SUBGROUP_AND_OVERALL,Rolevich 2017,2017,-1.108663,0.516834,,,,174,,,,203,,,4.326256256168386,0.329999876092155,0.11983505469201715,0.9087484334255661,
4,2,Time to disease progression,5-ALA,1,SUBGROUP_AND_OVERALL,Schumacher 2010,2010,-0.040822,0.161816,,,,141,,,,138,,,44.133814931297884,0.959999994739445,0.6990901800502662,1.3182848453592486,
4,2,Time to disease progression,5-ALA,1,SUBGROUP_AND_OVERALL,Stenzl 2011,2011,-0.020203,0.364067,,,,183,,,,176,,,8.718700558988674,0.979999713171211,0.48009983459871236,2.000416098077597,
4,2,Time to disease progression,HAL,2,SUBGROUP_AND_OVERALL,Drăgoescu 2017,2017,-0.198451,0.572803,,,,57,,,,56,,,3.5221173740767,0.819999949753549,0.2668351437974997,2.519907640449734,
4,2,Time to disease progression,HAL,2,SUBGROUP_AND_OVERALL,Geavlete 2012,2012,-0.562119,0.547997,,,,125,,,,114,,,3.8482035024473795,0.5699999533475204,0.1947237515324788,1.668517293135573,
4,2,Time to disease progression,HAL,2,SUBGROUP_AND_OVERALL,O’Brien 2013,2013,-0.385662,0.756092,,,,47,,,,46,,,2.0214597881646426,0.6800003269522281,0.15449785148316544,2.9929247573097926,
4,2,Time to disease progression,HAL,2,SUBGROUP_AND_OVERALL,Stenzl 2010,2010,-0.371064,0.215436,,,,255,,,,261,,,24.898766852891548,0.6899997801597091,0.4523446901374337,1.0525152765157821,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Babjuk 2005,2005,-0.478,0.223601,,,,60,,,,62,,,9.77528102794204,0.620022196981994,0.40001633032014594,0.961029577074288,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Drăgoescu 2017,2017,-0.569161,0.256098,,,,57,,,,56,,,7.451854404358296,0.5660001136408994,0.34263009413375867,0.9349912168440402,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Geavlete 2012,2012,-0.3857,0.296896,,,,125,,,,114,,,5.544572181741485,0.6799744874307581,0.3799918525482713,1.2167768873359903,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Gkritsios 2014,2014,-0.1985,1.052678,,,,48,,,,37,,,0.4410477809455172,0.8199597707404048,0.10417209713697788,6.454070179163161,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Hermann 2011,2011,-0.5447,0.176265,,,,68,,,,77,,,15.730573781519372,0.5800157619703381,0.41058469421044275,0.8193639190105871,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Karaolides 2012,2012,-0.844,0.245948,,,,41,,,,45,,,8.079605275172439,0.4299871304192398,0.2655242190137609,0.6963166411444766,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,O’Brien 2013,2013,-0.3567,0.541408,,,,47,,,,46,,,1.6673523931720848,0.699982460976843,0.24223663961944622,2.022714014052329,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Rolevich 2017,2017,-0.579818,0.183285,,,,174,,,,203,,,14.54865639449082,0.5600002773417163,0.39099910855634207,0.8020486588337326,
5,1,Time to disease recurrence,,,SUBGROUP_AND_OVERALL,Stenzl 2010,2010,-0.235722,0.115304,,,,255,,,,261,,,36.76105676065794,0.7900002634816892,0.6302027491813741,0.990316873596374,
5,2,Time to disease progression,,,SUBGROUP_AND_OVERALL,Babjuk 2005,2005,0.029559,0.943226,,,,60,,,,62,,,3.2541595451550034,1.0300002036912295,0.16216677641176455,6.542033103687012,
5,2,Time to disease progression,,,SUBGROUP_AND_OVERALL,Drăgoescu 2017,2017,-0.198451,0.572803,,,,57,,,,56,,,8.823884222321395,0.819999949753549,0.2668351437974997,2.519907640449734,
5,2,Time to disease progression,,,SUBGROUP_AND_OVERALL,Geavlete 2012,2012,-0.562119,0.547997,,,,125,,,,114,,,9.64082072319601,0.5699999533475204,0.1947237515324788,1.668517293135573,
5,2,Time to disease progression,,,SUBGROUP_AND_OVERALL,O’Brien 2013,2013,-0.385662,0.756092,,,,47,,,,46,,,5.064319338738398,0.6800003269522281,0.15449785148316544,2.9929247573097926,
5,2,Time to disease progression,,,SUBGROUP_AND_OVERALL,Rolevich 2017,2017,-1.108663,0.516834,,,,174,,,,203,,,10.83847591266904,0.329999876092155,0.11983505469201715,0.9087484334255661,
5,2,Time to disease progression,,,SUBGROUP_AND_OVERALL,Stenzl 2010,2010,-0.371064,0.215436,,,,255,,,,261,,,62.37834025792015,0.6899997801597091,0.4523446901374337,1.0525152765157821,
5,3,"Surgical complications, non-serious",,,SUBGROUP_AND_OVERALL,Heer 2022,2022,,,,,4,209,,,3,217,,,100,1.3843700159489634,0.31361128077899464,6.111005753039535,
6,1,Time to disease recurrence&nbsp;,,,SUBGROUP_AND_OVERALL,Heer 2022,2022,-0.061875,0.157637,,,,209,,,,217,,,100,0.9400003794950789,0.690155846341735,1.280291572018897,
6,2,Time to disease progression,,,SUBGROUP_AND_OVERALL,Heer 2022,2022,0.34359,0.379004,,,,209,,,,217,,,0,1.4100004168100533,0.6708268721398928,2.9636576260915337,
6,3,"Surgical complications, non-serious",,,SUBGROUP_AND_OVERALL,Heer 2022,2022,,,,,4,209,,,3,217,,,100,1.3843700159489634,0.31361128077899464,6.111005753039535,
