Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,0,82,,,2,81,,,14.831388,0.19759,0.009633,4.052886,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Hampton 2022,2022,,,,,0,38,,,1,39,,,13.469199,0.34188,0.014359,8.139895,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Kosse 2017,2017,,,,,0,21,,,0,21,,,,,,,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,,,0,49,,,0,46,,,,,,,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Sariali 2019,2019,,,,,0,40,,,2,40,,,14.986167,0.2,0.009904,4.038646,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Sun 2020,2020,,,,,0,40,,,0,40,,,,,,,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Teeter 2019,2019,,,,,1,25,,,0,25,,,13.605891,3.0,0.128029,70.296335,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Turgeon 2019,2019,,,,,2,25,,,1,29,,,24.717884,2.32,0.223458,24.086866,
1,1,Survival of implant,,,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,,,1,22,,,1,26,,,18.389471,1.181818,0.078396,17.815855,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,37.9,7.7,,70,38.2,8.2,,70,,,5.732065,-0.037512,-0.368836,0.293813,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,61.0,12.0,,20,61.0,13.0,,20,,,3.243059,0.0,-0.619795,0.619795,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Attard 2019,2019,,,36.67,7.7,,9,40.87,8.2,,23,,,2.385013,-0.507345,-1.289309,0.274619,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,15.2,8.7,,82,15.1,8.5,,81,,,5.991889,0.011572,-0.295469,0.318613,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Calliess 2017,2017,,,13.0,16.0,,100,26.0,11.0,,100,,,6.148818,-0.943273,-1.235755,-0.650791,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Cucchi 2019,2019,,,7.17,10.5,,12,12.8,8.73,,10,,,2.080692,-0.555886,-1.414449,0.302678,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Giannotti 2019,2019,,,85.2,6.2,,20,87.2,5.9,,20,,,3.214627,-0.323911,-0.948198,0.300376,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Hampton 2022,2022,,,38.5,7.7,,40,37.7,8.2,,42,,,4.705754,0.099555,-0.333739,0.532849,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,40.0,7.7,,66,38.0,8.2,,60,,,5.5244,0.250305,-0.100714,0.601324,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Kosse 2017,2017,,,80.0,12.0,,21,85.0,13.0,,21,,,3.298033,-0.392139,-1.003379,0.2191,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,17.1,15.3,,52,16.3,14.7,,40,,,4.905981,0.052737,-0.359539,0.465012,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Maus 2018,2018,,,67.1,23.2,,59,72.5,23.5,,66,,,5.510482,-0.229762,-0.582112,0.122589,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,24.0,18.4,,30,26.0,13.8,,30,,,4.063241,-0.121378,-0.627937,0.385181,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Pietsch 2014,2014,,,86.0,12.0,,40,86.0,13.0,,40,,,4.65943,0.0,-0.438261,0.438261,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Randelli 2019,2019,,,12.31,10.45,,32,10.28,8.42,,30,,,4.120782,0.210492,-0.289068,0.710052,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Stolarczyk 2018,2018,,,69.3,15.8,,29,68.2,16.3,,29,,,3.995981,0.067606,-0.447264,0.582475,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Tammachote 2018,2018,,,5.0,6.0,,51,4.0,6.0,,51,,,5.137076,0.165414,-0.223407,0.554234,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Teeter 2019,2019,,,81.6,16.8,,25,82.7,13.6,,25,,,3.690581,-0.07084,-0.625391,0.48371,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Turgeon 2019,2019,,,13.3,12.4,,25,12.8,8.9,,29,,,3.83796,0.046228,-0.488753,0.581209,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Vundelinckx 2013,2013,,,311.1,67.88,,31,318.6,79.06,,31,,,4.13233,-0.100511,-0.598678,0.397656,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,73.2,12.0,,22,82.1,13.0,,26,,,3.465669,-0.697351,-1.28349,-0.111211,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,36.7,5.4,,30,36.6,4.3,,30,,,4.067199,0.020221,-0.485853,0.526296,
1,2,Function,Function,1,SUBGROUP_AND_OVERALL,Zomar 2021,2021,,,92.44,18.4,,86,92.54,13.8,,87,,,6.088938,-0.006127,-0.304159,0.291906,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,82.5,6.2,,70,83.3,5.9,,70,,,13.042289,-0.131471,-0.463133,0.200191,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,80.0,7.0,,20,82.0,7.0,,20,,,5.567278,-0.280038,-0.903193,0.343118,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Giannotti 2019,2019,,,85.2,6.2,,20,87.2,5.9,,20,,,5.551144,-0.323911,-0.948198,0.300376,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Hampton 2022,2022,,,89.4,6.2,,40,88.1,5.9,,42,,,9.456065,0.212922,-0.221377,0.64722,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Kosse 2017,2017,,,96.0,6.2,,21,93.0,5.9,,21,,,5.6907,0.486362,-0.128285,1.101009,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,77.9,16.9,,49,83.5,13.8,,46,,,10.322243,-0.358885,-0.764623,0.046854,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Maus 2018,2018,,,76.9,20.4,,59,82.8,18.6,,66,,,12.175754,-0.301186,-0.65439,0.052017,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,90.0,6.2,,30,89.0,5.9,,30,,,7.630684,0.163093,-0.343868,0.670053,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Pietsch 2014,2014,,,87.0,9.0,,40,89.0,10.0,,40,,,9.30786,-0.208207,-0.647716,0.231301,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Stolarczyk 2018,2018,,,74.1,20.4,,29,69.5,16.9,,29,,,7.421122,0.242266,-0.274467,0.759,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,86.4,6.2,,22,90.2,5.9,,26,,,6.195801,-0.618948,-1.201237,-0.036659,
1,2,Function,KSS knee scores (short-term),2,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,92.3,7.1,,30,91.57,4.2,,30,,,7.639062,0.123523,-0.383054,0.630099,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,82.1,12.0,,70,78.3,13.0,,70,,,12.573849,0.302103,-0.03113,0.635336,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,61.0,12.0,,20,61.0,13.0,,20,,,5.112484,0.0,-0.619795,0.619795,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,81.9,15.7,,86,82.2,14.8,,82,,,14.038623,-0.019561,-0.322083,0.282961,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Kosse 2017,2017,,,80.0,12.0,,21,85.0,13.0,,21,,,5.232224,-0.392139,-1.003379,0.2191,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,78.8,20.3,,49,86.7,14.5,,46,,,9.718383,-0.441918,-0.849382,-0.034455,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Maus 2018,2018,,,67.1,23.2,,59,72.5,23.5,,66,,,11.75081,-0.229762,-0.582112,0.122589,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,78.0,12.0,,30,77.0,13.0,,30,,,7.078695,0.078898,-0.427373,0.585169,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Pietsch 2014,2014,,,86.0,12.0,,40,86.0,13.0,,40,,,8.774417,0.0,-0.438261,0.438261,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Stolarczyk 2018,2018,,,69.3,15.8,,29,68.2,16.3,,29,,,6.896526,0.067606,-0.447264,0.582475,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Teeter 2019,2019,,,88.5,15.9,,25,87.9,19.6,,25,,,6.13624,0.033093,-0.52131,0.587495,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Woolson 2014,2014,,,73.2,12.0,,22,82.1,13.0,,26,,,5.606945,-0.697351,-1.28349,-0.111211,
1,2,Function,KSS function scores (short-term),3,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,57.3,10.7,,30,58.0,13.1,,30,,,7.080803,-0.057767,-0.56394,0.448407,
1,2,Function,KSS knee scores (intermediate term),4,SUBGROUP_AND_OVERALL,Hampton 2022,2022,,,92.5,6.8,,38,92.4,7.1,,39,,,100.0,0.014237,-0.432524,0.460998,
1,2,Function,KSS function scores (intermediate term),5,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,77.4,9.8,,83,77.3,10.5,,80,,,100.0,0.009807,-0.29728,0.316893,
1,2,Function,Oxford Knee Score (short-term),6,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,37.9,7.7,,70,38.2,8.2,,70,,,23.539197,-0.037512,-0.368836,0.293813,
1,2,Function,Oxford Knee Score (short-term),6,SUBGROUP_AND_OVERALL,Attard 2019,2019,,,36.67,7.7,,9,40.87,8.2,,23,,,4.225954,-0.507345,-1.289309,0.274619,
1,2,Function,Oxford Knee Score (short-term),6,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,15.2,8.7,,82,15.1,8.5,,81,,,27.409809,0.011572,-0.295469,0.318613,
1,2,Function,Oxford Knee Score (short-term),6,SUBGROUP_AND_OVERALL,Hampton 2022,2022,,,38.5,7.7,,40,37.7,8.2,,42,,,13.763634,0.099555,-0.333739,0.532849,
1,2,Function,Oxford Knee Score (short-term),6,SUBGROUP_AND_OVERALL,Huijbregts 2016,2016,,,40.0,7.7,,66,38.0,8.2,,60,,,20.971904,0.250305,-0.100714,0.601324,
1,2,Function,Oxford Knee Score (short-term),6,SUBGROUP_AND_OVERALL,Yan 2014,2014,,,36.7,5.4,,30,36.6,4.3,,30,,,10.089501,0.020221,-0.485853,0.526296,
1,2,Function,Oxford Knee change score (short-term),7,SUBGROUP_AND_OVERALL,Cucchi 2019,2019,,,7.17,10.5,,12,12.8,8.73,,10,,,16.853878,-0.555886,-1.414449,0.302678,Change in score
1,2,Function,Oxford Knee change score (short-term),7,SUBGROUP_AND_OVERALL,Randelli 2019,2019,,,12.31,10.45,,32,10.28,8.42,,30,,,43.940863,0.210492,-0.289068,0.710052,Change in score
1,2,Function,Oxford Knee change score (short-term),7,SUBGROUP_AND_OVERALL,Turgeon 2019,2019,,,13.3,12.4,,25,12.8,8.9,,29,,,39.205259,0.046228,-0.488753,0.581209,Change in score
1,2,Function,Oxford Knee Score (intermediate-term),8,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,23.5,9.4,,83,21.6,8.4,,80,,,56.916348,0.211932,-0.096035,0.519898,
1,2,Function,Oxford Knee Score (intermediate-term),8,SUBGROUP_AND_OVERALL,Hampton 2022,2022,,,40.8,6.9,,38,42.5,7.4,,39,,,43.083652,-0.235123,-0.683502,0.213255,
1,2,Function,WOMAC (short-term),9,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,80.6,18.4,,82,86.0,13.8,,81,,,15.581887,-0.330197,-0.639371,-0.021022,
1,2,Function,WOMAC (short-term),9,SUBGROUP_AND_OVERALL,Calliess 2017,2017,,,13.0,16.0,,100,26.0,11.0,,100,,,15.817543,-0.943273,-1.235755,-0.650791,
1,2,Function,WOMAC (short-term),9,SUBGROUP_AND_OVERALL,Kotela 2014,2014,,,17.1,15.3,,52,16.3,14.7,,40,,,14.033425,0.052737,-0.359539,0.465012,
1,2,Function,WOMAC (short-term),9,SUBGROUP_AND_OVERALL,Pfitzner 2014,2014,,,24.0,18.4,,30,26.0,13.8,,30,,,12.577686,-0.121378,-0.627937,0.385181,
1,2,Function,WOMAC (short-term),9,SUBGROUP_AND_OVERALL,Tammachote 2018,2018,,,5.0,6.0,,51,4.0,6.0,,51,,,14.394787,0.165414,-0.223407,0.554234,
1,2,Function,WOMAC (short-term),9,SUBGROUP_AND_OVERALL,Teeter 2019,2019,,,81.6,16.8,,25,82.7,13.6,,25,,,11.854809,-0.07084,-0.625391,0.48371,
1,2,Function,WOMAC (short-term),9,SUBGROUP_AND_OVERALL,Zomar 2021,2021,,,92.44,18.4,,86,92.54,13.8,,87,,,15.739862,-0.006127,-0.304159,0.291906,
1,2,Function,WOMAC (intermediate-term),10,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,78.9,19.1,,83,85.2,16.4,,80,,,100.0,-0.351761,-0.661269,-0.042253,
1,2,Function,KOOS total,11,SUBGROUP_AND_OVERALL,Vundelinckx 2013,2013,,,311.1,67.88,,31,318.6,79.06,,31,,,100.0,-0.100511,-0.598678,0.397656,
1,2,Function,KOOS pain,12,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,35.0,12.0,,20,34.0,12.0,,20,,,31.777438,0.081678,-0.538404,0.701759,
1,2,Function,KOOS pain,12,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,88.0,16.0,,44,79.0,21.0,,50,,,68.222562,0.474078,0.063069,0.885087,
1,2,Function,KOOS symptoms,13,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,37.0,10.0,,20,37.0,8.0,,20,,,30.114963,0.0,-0.619795,0.619795,
1,2,Function,KOOS symptoms,13,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,82.0,16.0,,44,78.0,15.0,,50,,,69.885037,0.256361,-0.150501,0.663223,
1,2,Function,KOOS ADL,14,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,49.0,15.0,,20,48.0,13.0,,20,,,30.254843,0.069832,-0.550173,0.689836,
1,2,Function,KOOS ADL,14,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,85.0,17.0,,44,78.0,22.0,,50,,,69.745157,0.35028,-0.058073,0.758632,
1,2,Function,KOOS sports,15,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,26.0,18.0,,20,25.0,17.0,,20,,,30.061495,0.055985,-0.563945,0.675914,
1,2,Function,KOOS sports,15,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,46.0,24.0,,44,40.0,29.0,,50,,,69.938505,0.222221,-0.184213,0.628654,
1,2,Function,KOOS QOL,16,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,28.0,13.0,,20,27.0,10.0,,20,,,30.434183,0.084513,-0.535589,0.704615,
1,2,Function,KOOS QOL,16,SUBGROUP_AND_OVERALL,Van Leeuwen 2018,2018,,,76.0,21.0,,44,66.0,24.0,,50,,,69.565817,0.437943,0.02779,0.848096,
1,3,Radiographic lower limb alignment measured by outliers in FTCA,,,SUBGROUP_AND_OVERALL,Abane 2015,2015,,,,,19,59,,,22,67,,,6.238403,0.98074,0.592278,1.623983,
1,3,Radiographic lower limb alignment measured by outliers in FTCA,,,SUBGROUP_AND_OVERALL,Abdel 2014,2014,,,,,4,20,,,2,20,,,1.812871,2.0,0.411879,9.711596,
1,3,Radiographic lower limb alignment measured by outliers in FTCA,,,SUBGROUP_AND_OVERALL,Boonen 2013,2013,,,,,26,86,,,15,82,,,5.86804,1.652713,0.945117,2.890078,itt 86.82
