Analysis group,Analysis number,Subgroup,Subgroup number,Experimental cases,Experimental N,Control cases,Control N,Weight,Mean,CI start,CI end,Heterogeneity Tau²,Tau² CI start,Tau² CI end,Heterogeneity Chi²,Heterogeneity df,Heterogeneity P,Heterogeneity I²,Effect Z,Effect T,Effect P,ID
16,6,Functional status at 3 months - Manipulation,2,,306,,290,100.0,-0.14822,-0.404407,0.107967,0.049627,,,10.010986,5,0.074925,50.054868,1.133959,,0.256812,subgroup:444634083707524272
16,6,Functional status at 3 months - Mixed Mobilisation and Manipulation,3,,1012,,1144,100.0,-0.044056,-0.241659,0.153547,0.094166,,,53.843337,12,0.0,77.71312,0.436977,,0.662128,subgroup:444634085362177224
16,7,Functional status at 12 months - Mobilisation,1,,203,,212,100.0,-0.118213,-0.312439,0.076014,0.0,,,2.287815,4,0.682989,0.0,1.192899,,0.232909,subgroup:444633920445551377
16,7,Functional status at 12 months - Manipulation,2,,82,,163,100.0,0.239735,-0.026513,0.505983,0.0,,,0.05305,1,0.817839,0.0,1.764788,,0.077599,subgroup:444634105315792120
16,7,Functional status at 12 months - Mixed Mobilisation and Manipulation,3,,1102,,1196,100.0,-0.166049,-0.335908,0.00381,0.055648,,,36.855113,10,6.0E-5,72.866723,1.916007,,0.055364,subgroup:444634106339464458
17,1,Pain at 1 month - Mobilisation,1,,271,,242,100.0,-8.593541,-11.661231,-5.525851,6.31346,,,10.759096,6,0.096113,44.233235,5.490461,,0.0,subgroup:444633734338776983
17,1,Pain at 1 month - Manipulation,2,,107,,112,100.0,-6.943481,-13.548806,-0.338155,20.358103,,,5.543797,3,0.136043,45.885466,2.060303,,0.03937,subgroup:444633783833399288
17,1,Pain at 1 month - Mixed Mobilisation and Manipulation,3,,449,,633,100.0,-4.235811,-7.019581,-1.45204,1.338849,,,5.592847,5,0.347872,10.6001,2.982299,,0.002861,subgroup:444633785139138565
18,1,Pain at 1 month - radiating pain,1,,120,,99,100.0,-6.255028,-15.340995,2.830938,47.966836,,,6.988809,3,0.072255,57.07423,1.349293,,0.177243,subgroup:444639799574471252
18,1,Pain at 1 month - no radiating pain,2,,115,,114,100.0,-3.652094,-9.4166,2.112411,0.0,,,1.26597,2,0.531004,0.0,1.241732,,0.214335,subgroup:444639818922271411
18,1,Pain at 1 month - unclear if participants with radiation were included,3,,571,,551,100.0,-7.066224,-16.35516,2.222711,225.857053,,,232.748868,10,0.0,95.703524,1.490972,,0.135969,subgroup:444639820462629573
18,2,Functional status at 1 month - radiating pain,1,,111,,89,100.0,-0.317618,-0.600934,-0.034302,0.0,,,0.619806,2,0.733518,0.0,2.197266,,0.028001,subgroup:444639799606452868
18,2,Functional status at 1 month - no radiating pain,2,,84,,82,100.0,-0.035279,-0.339671,0.269114,0.0,,,0.191415,1,0.661742,0.0,0.227157,,0.820302,subgroup:444639941574206181
18,2,Functional status at 1 month - no radiating + unclear,3,,615,,601,100.0,-0.44155,-0.789041,-0.094059,0.290777,,,76.363334,11,0.0,85.595181,2.490486,,0.012757,subgroup:444639942548595444
19,1,Pain at 1 month - radiating pain,1,,1491,,1333,100.0,-1.939178,-4.190124,0.311769,11.434387,,,38.155156,19,0.005671,50.203322,1.688498,,0.091316,subgroup:444634126162269593
19,1,Pain at 1 month - no radiating pain,2,,122,,119,100.0,4.929446,-1.778108,11.637,0.0,,,0.594827,2,0.742737,0.0,1.440396,,0.149755,subgroup:444634126115870035
19,1,Pain at 1 month - unclear if participants were included with radiating pain,3,,439,,521,100.0,-10.996336,-18.635045,-3.357628,188.706928,,,221.039492,13,0.0,94.118698,2.821475,,0.00478,subgroup:444640172669085661
19,2,Pain at 3 months - radiating pain,1,,1115,,1211,100.0,-0.631789,-3.092501,1.828923,12.177888,,,32.844302,15,0.004932,54.329978,0.503222,,0.614808,subgroup:444634126306449027
19,2,Pain at 3 months - no radiating pain,2,,92,,89,100.0,3.224014,-5.213084,11.661112,0.0,,,0.090953,1,0.76297,0.0,0.748948,,0.453888,subgroup:444634126276826709
19,2,Pain at 3 months - &nbsp;unclear if participants with radiating pain were included,3,,318,,372,100.0,-6.316506,-12.815098,0.182085,69.422481,,,72.942998,7,0.0,90.403465,1.905047,,0.056774,subgroup:444640231114615064
19,3,Pain at 6 months - radiating pain,1,,1119,,1323,100.0,-1.555371,-3.429325,0.318583,4.375063,,,22.663365,15,0.091554,33.813888,1.626758,,0.103788,subgroup:444634126376703706
19,3,Pain at 6 months - no radiating pain,2,,92,,89,100.0,-4.092751,-12.370851,4.185349,0.0,,,0.022298,1,0.881297,0.0,0.96902,,0.332535,subgroup:444634126350489285
19,3,Pain at 6 months - no radiating + unclear,3,,202,,258,100.0,-9.488937,-12.830037,-6.147837,0.0,,,2.369939,4,0.668066,0.0,5.566422,,0.0,subgroup:444640231131392303
19,4,Pain at 12 months - radiating pain,1,,1263,,1362,100.0,-0.393896,-1.960603,1.172811,0.386317,,,13.569692,13,0.40483,4.198271,0.492767,,0.622177,subgroup:444634126416287504
19,4,Pain at 12 months - no radiating + unclear,2,,69,,136,100.0,-12.514865,-17.414688,-7.615041,4.062853,,,1.481543,1,0.223534,32.502824,5.006034,,1.0E-6,subgroup:444640231145548100
19,5,Functional status at 1 month - radiating pain,1,,1497,,1331,100.0,-0.090949,-0.210343,0.028444,0.030132,,,36.98413,19,0.007971,48.626614,1.493028,,0.13543,subgroup:444634126221514237
19,5,Functional status at 1 month - no radiating pain,2,,140,,131,100.0,-0.170581,-0.586216,0.245054,0.108124,,,7.892543,3,0.048286,61.989436,0.804392,,0.421171,subgroup:444634126183241149
19,5,Functional status at 1 month - unclear if participants with radiating pain were included,3,,385,,435,100.0,-0.620803,-0.963939,-0.277666,0.254664,,,51.04956,10,0.0,80.411192,3.545969,,3.91E-4,subgroup:444640231156558165
19,6,Functional status at 3 months - radiating pain,1,,1306,,1331,100.0,0.045417,-0.096456,0.187291,0.052583,,,45.6015,17,1.98E-4,62.720525,0.627437,,0.530373,subgroup:444634126488115065
19,6,Functional status at 3 months - no radiating pain,2,,92,,89,100.0,0.114215,-0.17785,0.406279,0.0,,,0.553077,1,0.457063,0.0,0.766462,,0.443402,subgroup:444634126439094065
19,6,Functional status at 3 months - unclear if participants with radiating pain were included,3,,208,,254,100.0,-0.556827,-0.747529,-0.366125,0.0,,,3.193902,4,0.525917,0.0,5.72286,,0.0,subgroup:444640231177529717
19,7,Functional status at 12 months - radiating pain,1,,1317,,1440,100.0,-0.040891,-0.152759,0.070977,0.021907,,,28.207436,15,0.020306,46.822534,0.71642,,0.473732,subgroup:444634126518523812
19,7,Functional status at 12 months - no radiating + unclear,2,,70,,136,100.0,-0.67086,-0.966651,-0.375069,0.0,,,0.023302,1,0.878674,0.0,4.445237,,9.0E-6,subgroup:444640231210035619
20,1,Pain at 1 month - radiating pain,1,,613,,800,100.0,-6.483244,-9.90806,-3.058428,13.082902,,,19.018116,7,0.008131,63.192989,3.71025,,2.07E-4,subgroup:444640034056250120
20,1,Pain at 1 month - no radiating pain,2,,54,,54,100.0,-2.321129,-8.273807,3.631549,3.461,,,1.219621,1,0.269435,18.007284,0.764249,,0.444719,subgroup:444640048441402205
20,1,Pain at 1 month - &nbsp;unlcear if participants with radiation were included,3,,118,,116,100.0,-8.686377,-12.883848,-4.488906,9.075144,,,7.666569,5,0.175594,34.781779,4.056011,,5.0E-5,subgroup:444640049512260458
21,1,Pain at 1 month - recommended interventions,1,,1721,,1641,100.0,-4.122295,-8.476585,0.231995,106.520064,,,284.138222,25,0.0,91.201465,1.855538,,0.063519,subgroup:444749846716202427
21,1,Pain at 1 month - non-recommended interventions,2,,331,,381,100.0,-5.983861,-12.350154,0.382432,100.479956,,,64.532558,11,0.0,82.954341,1.842226,,0.065442,subgroup:444749846692609443
21,2,Pain at 3 months - recommended interventions,1,,1274,,1437,100.0,-2.440254,-5.489953,0.609444,33.271408,,,79.953668,19,0.0,76.236237,1.56829,,0.116814,subgroup:444749846737698257
21,2,Pain at 3 months - non-recommended interventions,2,,159,,159,100.0,-2.633826,-7.702161,2.434509,15.494779,,,8.492564,3,0.036857,64.674978,1.018521,,0.308431,subgroup:444749846729833930
21,3,Pain at 6 months -recommended interventions,1,,1109,,1387,100.0,-3.042817,-5.337428,-0.748206,11.666649,,,38.480734,17,0.00211,55.822048,2.599052,,0.009348,subgroup:444749846756048356
21,3,Pain at 6 months - non-recommended interventions,2,,153,,157,100.0,-6.824126,-13.484871,-0.163381,15.45013,,,3.578655,2,0.167073,44.113084,2.00804,,0.044639,subgroup:444749846766271983
21,4,Pain at 12 months - recommended interventions,1,,1164,,1338,100.0,-1.860308,-4.787426,1.066809,19.442134,,,42.34533,13,5.8E-5,69.300039,1.245641,,0.212896,subgroup:444749846782524928
21,4,Pain at 12 months - non-recommended interventions,2,,88,,81,100.0,-7.8,-14.194029,-1.405971,0.0,,,0.0,0,1.0,0.0,2.390937,,0.016805,subgroup:444749846779117053
21,5,Functional status at 1 month - recommended interventions,1,,1611,,1521,100.0,-0.302894,-0.473326,-0.132463,0.124783,,,105.278193,23,0.0,78.15312,3.483287,,4.95E-4,subgroup:444749846826565169
21,5,Functional status at 1 month - &nbsp;non recommended interventions,2,,312,,334,100.0,-0.16657,-0.390126,0.056985,0.051368,,,15.722223,9,0.072914,42.756188,1.460364,,0.14419,subgroup:444749846798515728
21,6,Functional status at 3 months - recommended interventions,1,,1386,,1463,100.0,-0.032168,-0.18838,0.124044,0.087503,,,71.795005,20,0.0,72.142909,0.403608,,0.686501,subgroup:444749846936403620
21,6,Functional status at 3 months - non-recommended interventions,2,,140,,132,100.0,-0.30695,-0.546555,-0.067345,0.0,,,1.156914,2,0.560763,0.0,2.510844,,0.012044,subgroup:444749846913597068
21,7,Functional status at 12 months - recommended interventions,1,,1219,,1416,100.0,-0.093839,-0.231053,0.043375,0.043008,,,39.329759,15,5.72E-4,61.860941,1.340396,,0.180117,subgroup:444749846990405309
21,7,Functional status at 12 months - non-recommended interventions,2,,88,,81,100.0,-0.417086,-0.722213,-0.111958,0.0,,,0.0,0,0.0,0.0,2.67912,,0.007382,subgroup:444749847014784719
22,1,Pain at 1 month - exercise,1,,897,,900,100.0,-2.609354,-8.237727,3.019019,90.329872,,,121.354065,13,0.0,89.287545,0.908653,,0.363533,subgroup:444749868046597906
22,1,Pain at 1 month - other interventions,2,,500,,397,100.0,-4.456635,-8.308698,-0.604572,18.541931,,,18.546493,10,0.046416,46.08145,2.267576,,0.023355,subgroup:444749868023529210
22,1,Pain at 1 month - mixed exercise and other interventions,3,,618,,690,100.0,-6.551781,-14.869017,1.765455,183.570533,,,204.993086,10,0.0,95.121787,1.543933,,0.122605,subgroup:444749868035063558
22,2,Pain at 3 months - exercise,1,,957,,1057,100.0,-0.02385,-2.529308,2.481609,7.792585,,,20.863255,12,0.052419,42.482609,0.018657,,0.985115,subgroup:444749868068618024
22,2,Pain at 3 months - other interventions,2,,244,,255,100.0,-2.359224,-6.225363,1.506915,11.817156,,,12.264277,5,0.031341,59.231189,1.196024,,0.231687,subgroup:444749868060753697
22,2,Pain at 3 months - mixed exercise and other interventions,3,,216,,269,100.0,-12.170863,-16.644384,-7.697342,10.841265,,,6.365862,3,0.095105,52.873627,5.332367,,0.0,subgroup:444749868081463093
22,3,Pain at 6 months - exercise,1,,648,,833,100.0,-0.183064,-2.4158,2.049673,2.859019,,,12.796167,10,0.235293,21.851599,0.160699,,0.87233,subgroup:444749868087492411
22,3,Pain at 6 months - other interventions&nbsp;,2,,198,,228,100.0,-5.830051,-9.907132,-1.752971,5.554718,,,5.386241,4,0.249912,25.736708,2.802665,,0.005068,subgroup:444749868098502470
22,3,Pain at 6 months - mix exercise and other &nbsp;interventions&nbsp;,3,,495,,562,100.0,-5.557831,-8.773502,-2.34216,7.021181,,,9.245348,5,0.099669,45.918746,3.38752,,7.05E-4,subgroup:444749868105056076
22,4,Pain at 12 months - exercise&nbsp;,1,,793,,890,100.0,0.920869,-0.963304,2.805042,0.0,,,4.592593,8,0.8001,0.0,0.957911,,0.338108,subgroup:444749868116852567
22,4,Pain at 12 months - other interventions,2,,111,,118,100.0,-6.784816,-11.889776,-1.679856,0.0,,,0.267085,1,0.605294,0.0,2.604917,,0.00919,subgroup:444749868113182548
22,4,Pain at 12 months - mix exercise and other interventions,3,,428,,490,100.0,-6.136782,-11.863362,-0.410202,33.528066,,,21.754865,4,2.24E-4,81.613308,2.100359,,0.035697,subgroup:444749868125241184
22,5,Functional status at 1 month - exercise,1,,863,,860,100.0,-0.069229,-0.240959,0.1025,0.051696,,,30.038016,12,0.002756,60.050623,0.790121,,0.429457,subgroup:444749868161941384
22,5,Functional status at 1 month - other interventions,2,,502,,364,100.0,-0.308703,-0.552231,-0.065175,0.087269,,,22.649775,9,0.007033,60.264506,2.484504,,0.012973,subgroup:444749868132319079
22,5,Functional status at 1 month - mixed exercise and other interventions,3,,603,,675,100.0,-0.417278,-0.736622,-0.097934,0.200979,,,58.10833,9,0.0,84.511687,2.561031,,0.010436,subgroup:444749868197593001
22,6,Functional status at 3 months - exercise,1,,959,,1127,100.0,0.111413,-0.010105,0.232931,0.017017,,,19.305126,12,0.081426,37.840345,1.796987,,0.072338,subgroup:444749868280168443
22,6,Functional status at 3 months - other interventions,2,,414,,265,100.0,-0.109032,-0.413383,0.19532,0.112217,,,18.881553,6,0.004368,68.222952,0.702142,,0.482591,subgroup:444749868255789027
22,6,Functional status at 3 months - mixed exercise and other interventions,3,,217,,267,100.0,-0.53736,-0.723148,-0.351572,0.0,,,2.868698,3,0.412316,0.0,5.668858,,0.0,subgroup:444749868230361035
22,7,Functional status at 12 months - exercise,1,,824,,936,100.0,0.006492,-0.141024,0.154007,0.025567,,,18.02299,9,0.034908,50.06378,0.08625,,0.931268,subgroup:444749868304810004
22,7,Functional status at 12 months - other interventions,2,,133,,150,100.0,-0.140088,-0.515655,0.235479,0.058441,,,4.229636,2,0.120655,52.714608,0.731074,,0.464734,subgroup:444749868324732966
22,7,Functional status at 12 months mixed exercise and other interventions,3,,429,,490,100.0,-0.299961,-0.575752,-0.024171,0.070008,,,15.343653,4,0.004039,73.930589,2.131737,,0.033028,subgroup:444749868344393784
23,1,Pain at 1 month - active interventions,1,,956,,1010,100.0,-1.744949,-6.925215,3.435316,87.836775,,,132.056541,15,0.0,88.641229,0.660205,,0.509122,subgroup:445066559709696649
23,1,Pain at 1 month - passive interventions,2,,615,,512,100.0,-8.125393,-15.346907,-0.903878,205.995389,,,189.750916,16,0.0,91.567893,2.205282,,0.027434,subgroup:445066559696065149
23,1,Pain at 1 month - mixed exercise and other interventions,3,,481,,500,100.0,-3.044539,-6.989533,0.900455,11.02515,,,10.202579,4,0.03715,60.794225,1.512597,,0.130382,subgroup:445066559682433649
23,2,Pain at 3 months - active interventions,1,,992,,1125,100.0,-0.799967,-3.931354,2.331419,20.360977,,,37.776038,13,3.13E-4,65.58665,0.500707,,0.616577,subgroup:445066559731716767
23,2,Pain at 3 months - passive interventions,2,,260,,270,100.0,-1.821003,-5.175683,1.533676,8.903461,,,12.329915,6,0.055001,51.337864,1.063917,,0.287366,subgroup:445066559723852440
23,2,Pain at 3 months - mixed exercise and other interventions,3,,181,,201,100.0,-11.236541,-17.0514,-5.421681,16.717852,,,5.562924,2,0.061948,64.047681,3.787403,,1.52E-4,subgroup:445066559744037548
23,3,Pain at 6 months - active interventions,1,,723,,943,100.0,-1.428071,-4.155432,1.29929,10.80945,,,24.598636,12,0.016844,51.216808,1.026255,,0.304771,subgroup:445066559763960511
23,3,Pain at 6 months - passive interventions&nbsp;,2,,198,,228,100.0,-5.830051,-9.907132,-1.752971,5.554718,,,5.386241,4,0.249912,25.736708,2.802665,,0.005068,subgroup:445066559750591154
23,3,Pain at 6 months - mix exercise and other &nbsp;interventions&nbsp;,3,,420,,452,100.0,-5.112558,-8.374263,-1.850853,3.807111,,,4.596175,3,0.203871,34.728332,3.072144,,0.002125,subgroup:445066559756620472
23,4,Pain at 12 months - active interventions,1,,827,,958,100.0,-0.250303,-3.002263,2.501656,8.509027,,,17.232492,9,0.045197,47.77308,0.178268,,0.858513,subgroup:445066559779427022
23,4,Pain at 12 months - passive interventions,2,,111,,118,100.0,-6.784816,-11.889776,-1.679856,0.0,,,0.267085,1,0.605294,0.0,2.604917,,0.00919,subgroup:445066559774708427
23,4,Pain at 12 months - mix exercise and other interventions,3,,394,,422,100.0,-5.16869,-11.933613,1.596234,38.227793,,,18.350953,3,3.72E-4,83.652075,1.497496,,0.134264,subgroup:445066559787815639
23,5,Functional status at 1 month - active interventions,1,,921,,970,100.0,-0.120631,-0.299615,0.058353,0.07374,,,42.689174,14,9.6E-5,67.2048,1.320974,,0.18651,subgroup:445066559806427881
23,5,Functional status at 1 month - passive interventions,2,,593,,454,100.0,-0.24918,-0.441864,-0.056495,0.065497,,,27.365465,14,0.017251,48.840628,2.534626,,0.011257,subgroup:445066559794893534
23,5,Functional status at 1 month - mixed exercise and other interventions,3,,490,,510,100.0,-0.653337,-1.125417,-0.181257,0.248583,,,46.162826,4,0.0,91.335019,2.7125,,0.006678,subgroup:445066559820845814
23,6,Functional status at 3 months - active interventions,1,,994,,1193,100.0,0.079925,-0.068645,0.228495,0.042661,,,32.311279,13,0.00216,59.766371,1.054389,,0.291705,subgroup:445066559848108815
23,6,Functional status at 3 months - passive interventions,2,,430,,280,100.0,-0.159602,-0.450264,0.131059,0.112221,,,20.795523,7,0.004085,66.338908,1.076218,,0.28183,subgroup:445066559839720199
23,6,Functional status at 3 months - mixed exercise and other interventions,3,,182,,201,100.0,-0.493427,-0.700327,-0.286526,0.0,,,1.974377,2,0.372623,0.0,4.674221,,3.0E-6,subgroup:445066559833428738
23,7,Functional status at 12 months - active interventions,1,,860,,1000,100.0,-0.05585,-0.226745,0.115045,0.048841,,,28.378746,10,0.00157,64.762361,0.640534,,0.521825,subgroup:445066559873798951
23,7,Functional status at 12 months - passive interventions,2,,133,,150,100.0,-0.140088,-0.515655,0.235479,0.058441,,,4.229636,2,0.120655,52.714608,0.731074,,0.464734,subgroup:445066559861740317
23,7,Functional status at 12 months mixed exercise and other interventions,3,,394,,422,100.0,-0.206435,-0.465129,0.052259,0.044905,,,9.10804,3,0.027888,67.062069,1.564029,,0.117811,subgroup:445066559867245345
24,1,Pain at 1 month - Cochrane SMT vs. sham SMT/ placebo,1,,147,,144,100.0,-4.969631,-9.524201,-0.41506,0.0,,,1.715973,3,0.633389,0.0,2.138576,,0.03247,subgroup:444843434104347097
24,2,Pain at 1 month - Cochrane SMT vs. conservative interventions,1,,1701,,1596,100.0,-1.627831,-3.870177,0.614516,14.944915,,,52.501093,23,4.28E-4,56.191389,1.422835,,0.154784,subgroup:444843438508628616
24,2,Pain at 3 months - Cochrane SMT vs. conservative interventions,2,,1336,,1463,100.0,-3.178804,-5.962142,-0.395467,25.680266,,,95.850436,18,0.0,81.220743,2.238443,,0.025192,subgroup:444843438544542380
24,2,Pain at 6 months - Cochrane SMT vs. conservative interventions,3,,1195,,1417,100.0,-3.251362,-5.232146,-1.270578,5.622939,,,25.402177,16,0.063042,37.013273,3.217187,,0.001295,subgroup:444843438571805379
24,2,Pain at 12 months - Cochrane SMT vs. conservative interventions,4,,1272,,1392,100.0,-2.639266,-5.560283,0.281751,19.227767,,,42.538436,12,2.7E-5,71.790218,1.770913,,0.076575,subgroup:444843438594349785
24,3,Pain at 1 month -Cochrane SMT as an adjuvant therapy,1,,515,,726,100.0,-8.27056,-12.230592,-4.310528,16.850957,,,19.711574,6,0.003116,69.56103,4.093401,,4.3E-5,subgroup:444843436124428852
24,4,Functional status at 1 month - Cochrane SMT vs. sham SMT/placebo,1,,228,,224,100.0,-0.154774,-0.397721,0.088173,0.023061,,,5.781005,4,0.216111,30.80788,1.248633,,0.211799,subgroup:444843758660640424
24,5,Functional status at 1 month - Cochrane SMT vs. conservative interventions,1,,1626,,1511,100.0,-0.223118,-0.363489,-0.082747,0.067458,,,67.005577,22,2.0E-6,67.166912,3.115334,,0.001837,subgroup:444843438611913450
24,5,Functional status at 3 months - Cochrane SMT vs. conservative interventions,2,,1528,,1520,100.0,-0.103659,-0.241388,0.034069,0.064319,,,61.953961,20,4.0E-6,67.717964,1.475135,,0.140176,subgroup:444843438644943627
24,5,Functional status at 6 months - Cochrane SMT vs. conservative interventions,3,,1370,,1449,100.0,-0.101597,-0.212962,0.009769,0.02646,,,34.070659,18,0.012345,47.168617,1.788039,,0.07377,subgroup:444843438671158051
24,5,Functional status at 12 months - Cochrane SMT vs. conservative interventions,4,,1327,,1470,100.0,-0.087988,-0.222187,0.046212,0.041898,,,39.544532,14,3.0E-4,64.596876,1.285045,,0.198777,subgroup:444843438697110330
24,6,Functional status at 1 month - Cochrane SMT as an adjuvant therapy,1,,517,,735,100.0,-0.528472,-0.926506,-0.130437,0.225112,,,54.784026,6,0.0,89.047902,2.602251,,0.009261,subgroup:444843436157983319
