Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,19.1,19.3,,62,20.8,17.8,,43,,,4.94716,-0.090232,-0.479397,0.298934,HVLA-SMT (provided by chiropractors) + strength exercises vs. NSAID + strength exercises; RMDQ
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Griswold 2019,2019,,,12.6,11.4,,30,14.4,13.7,,30,,,3.11403,-0.140973,-0.647706,0.36576,Non-thrust manipulation vs dry needling; ODI; data extracted from table 2; data measured at 3-weeks follow up
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,16.7,11.6,,20,16.2,9.5,,29,,,2.513931,0.047305,-0.52246,0.61707,SMT (provided by bone setters) vs. exercise; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies.
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,16.7,11.6,,20,16.1,7.7,,33,,,2.633564,0.063256,-0.492296,0.618807,SMT (provided by bone setters) vs. physiotherapy; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies..
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,4.62,2.91,,94,6.42,2.91,,16,,,2.807706,-0.614251,-1.150712,-0.07779,HVLA-SMT (provided by chiropractors) vs medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,4.35,2.9,,87,6.42,2.91,,16,,,2.753746,-0.708116,-1.250305,-0.165928,LVVA-SMT (flexion-distraction provided by chiropractors) vs. medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,4.42,4.92,,22,5.8,5.12,,49,,,3.132601,-0.269754,-0.774821,0.235314,HVLA-SMT vs. Myofascial therapy; RMDQ
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,4.42,4.92,,45,4.26,3.52,,42,,,4.331952,0.036863,-0.383685,0.457411,HVLA-SMT (provided by chiropractors) vs. back school; RMDQ
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.8,5.6,,169,7.3,5.6,,169,,,12.128542,-0.089086,-0.302409,0.124237,SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.5,5.0,,169,7.5,5.4,,168,,,12.078607,-0.191757,-0.405786,0.022272,SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Kamali 2019,2019,,,19.67,14.35,,15,14.4,7.95,,15,,,1.597586,0.442028,-0.283641,1.167697,Manual therapy vs stabilizing exercise; ODI 0-100; data extracted from table 2; data measured at 2-weeks follow up for manual therapy and 4-weeks for stabilizing exercise
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,12.0,4.4,,19,9.0,7.4,,22,,,2.128111,0.47462,-0.148653,1.097892,Manual therapy (provided by manual therapists) vs. stabilization training; median (IQR) converted to mean (SD); Oswestry Disability Index
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,36.2,17.185382,,81,34.2,16.96521,,79,,,7.156127,0.116559,-0.193632,0.426751,SMT + home exercise program vs Supervised exercise and home exercise program; RMDQ 0-100; data extracted from table 3; data at 4 weeks
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,1.9,2.45,,92,2.4,2.28,,80,,,7.517258,-0.209816,-0.510276,0.090645,SMT (Naprapathy provided by naprapaths) vs. std. medical care; data provided by author; von Korff disability scale
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,6.75,5.0,,318,6.67,4.88,,234,,,15.814145,0.016141,-0.152671,0.184953,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; RMDQ; IPD data provided by the authors."
7,5,Functional status,Functional status at 1 month - mixed (subacute and chronic) population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Zaidi 2020,2020,,,8.3,3.69,,30,9.2,3.12,,30,,,3.096224,-0.259975,-0.768319,0.248368,Maitland mobilisation vs muscle energy technique; ODI 0-100; data extracted form table 2 and 3 ; data measured at 4-weeks follow up
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Blanco-Giménez 2024,2024,,,1.53,3.94,,16,5.5,7.04,,15,,,5.624078,-0.683969,-1.411563,0.043626,SMT + exercise vs kinesiotaping + exercise; ODI; data extracted from figure 4 with webplotdigitizer; data from 12 weeks
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Castro-Sanchez 2021,2021,,,4.7,3.8,,32,5.5,2.0,,32,,,8.29642,-0.260266,-0.752463,0.231931,Sacral manipulative therapy vs Myofascial release; RMDQ; data extracted from table 1 and 2; data measured at 3-months follow-up
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.2,3.3,,35,5.3,4.7,,66,,,9.279701,-0.720271,-1.14244,-0.298103,SMT (provided by PT's) vs back school; data from 3 months after discharge (4-6 weeks);RMDQ
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.2,3.3,,35,5.4,4.7,,68,,,9.302102,-0.742071,-1.162696,-0.321447,SMT (provided by PT's) vs individualized physiotherapy; data from 3 months after discharge (4-6 weeks);RMDQ
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,29.6,18.3,,60,25.9,19.9,,61,,,10.239067,0.192258,-0.164962,0.549477,SMT (provided by chiropractors) vs Active exercise therapy + positive on clinical prediticion rule; 2nd Follow up 12 weeks; Oswestry Disability Index
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Dougherty 2014a,2014,,,32.1,15.8,,32,32.9,20.8,,28,,,8.094858,-0.043152,-0.550404,0.4641,SMT(provided by chiropractors) vs Active exercise therapy + negative on clinical prediticion rule; 2nd Follow up 12 weeks; Oswestry Disability Index
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,7.9,6.0,,77,8.8,6.0,,147,,,11.43969,-0.149493,-0.425566,0.126581,SMT (provided by PT's) vs. general and motor exercise therapy (combined); 1st follow-up 8wks; RMDQ
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,3.1,4.7,,86,3.1,4.4,,76,,,10.964411,0.0,-0.308567,0.308567,SMT (flexion-distraction provided by chiropractors) vs. exercise; RMDQ; change scores presented - used SD from baseline
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,23.4,20.5,,92,29.2,23.7,,85,,,11.147419,-0.261389,-0.557543,0.034765,SMT vs light massage; Follow-up 12 weeks; Von Korff disability scale
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,5.35,5.004393,,15,1.35,1.444485,,18,,,5.495012,1.105795,0.363952,1.847639,Manipulation vs exercise therapy; RMDQ; mean and p values presented from table 2; data measured at 12-weeks follow up
7,6,Functional status,Functional status at 3 months - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,12.2,10.9,,57,15.9,10.1,,60,,,10.117242,-0.350172,-0.71555,0.015207,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); one month post-tx. = 3 months; Oswestry disability scale; IPD data provided by author"
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,4.9,5.0,,49,3.9,4.6,,93,,,8.067578,0.209796,-0.137069,0.556662,SMT (provided by chiropractors) vs supervised exercise therapy; RMDQ
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,4.9,5.0,,49,4.3,4.5,,91,,,8.055587,0.127508,-0.220113,0.475129,SMT (provided by chiropractors) vs home exercise and advice; RMDQ
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Brønfort 1996,1996,,,15.1,17.4,,56,20.9,17.0,,40,,,7.125283,-0.333829,-0.742435,0.074777,HVLA-SMT (provided by chiropractors) + strength exercises vs. NSAID + strength exercises; RMDQ
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,18.6,11.6,,22,16.5,9.5,,35,,,5.49099,0.200076,-0.334542,0.734695,SMT (provided by bone setters) vs. exercise; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies.
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,18.6,11.6,,22,14.1,7.7,,33,,,5.351477,0.469916,-0.077191,1.017023,SMT (provided by bone setters) vs. physiotherapy; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies..
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,3.45,4.03,,85,5.62,4.05,,19,,,5.864047,-0.534024,-1.036866,-0.031182,LVVA-SMT (flexion-distraction provided by chiropractors) vs. medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hondras 2009,2009,,,4.11,4.05,,104,5.62,4.05,,19,,,6.0066,-0.370524,-0.861781,0.120734,HVLA-SMT (provided by chiropractors) vs medical care; RMDQ; adjusted scores from linear effects model; IPD data provided by author.
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,2.0,3.7,,23,1.0,4.4,,85,,,6.385647,0.232849,-0.228903,0.6946,SMT (provided by orthopedic manual therapists) vs. McKenzie exercise; RMDQ; median (IQR) - converted to mean (SD)
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,2.0,3.7,,23,0.0,2.2,,37,,,5.477097,0.68949,0.153644,1.225337,SMT (provided by orthopedic manual therapists) vs. advice-group (counseling session + educational back booklet)RMDQ; median (IQR) - converted to mean (SD)
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,7.5,6.3,,163,6.7,5.9,,172,,,10.221202,0.130898,-0.08358,0.345375,SMT (provided by chiropractors) vs McKenzie; RMDQ; 2 months follow up post treatment (treatment period max 12 weeks; mean days: SMT 60.5 days;McKenzie 67.5); IPD data provided by the authors.
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,13.0,12.6,,16,6.0,4.4,,17,,,3.87687,0.732968,0.024753,1.441183,Manual therapy (provided by manual therapists) vs. stabilization training; median (IQR) converted to mean (SD); Oswestry Disability Index
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,29.9,31.230467,,80,25.3,16.96521,,79,,,8.637225,0.181848,-0.129687,0.493383,SMT + home exercise program vs Supervised exercise and home exercise program; RMDQ 0-100; data extracted from table 3; data at 12 weeks
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Skillgate 2007,2007,,,1.3,2.45,,90,2.4,2.28,,73,,,8.61586,-0.460904,-0.773747,-0.148061,SMT (naprapathy provided by naprapath) vs. std. medical care; von Korff disability scale; IPD data provided by the authors.
7,6,Functional status,Functional status at 3 months - &nbsp;mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,5.09,4.74,,287,5.47,4.35,,225,,,10.824538,-0.082978,-0.257575,0.091619,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; RMDQ; IPD data provided by the authors."
7,7,Functional status,Functional status at 12 months - no mixed population (chronic)&nbsp;,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.5,3.6,,35,5.7,5.0,,68,,,14.189919,-0.693976,-1.113006,-0.274947,SMT (provided by PT's) vs individualized physiotherapy; data from 12 months after discharge (4-6 weeks)
7,7,Functional status,Functional status at 12 months - no mixed population (chronic)&nbsp;,1,SUBGROUP_AND_OVERALL,Cecchi 2010,2010,,,2.5,3.6,,35,5.3,4.6,,68,,,14.237408,-0.647901,-1.065498,-0.230304,SMT (provided by PT's) vs back School; data from 12 months after discharge (4-6 weeks)
7,7,Functional status,Functional status at 12 months - no mixed population (chronic)&nbsp;,1,SUBGROUP_AND_OVERALL,Ferreira 2007,2007,,,9.2,6.6,,73,9.2,6.7,,138,,,19.297416,0.0,-0.283654,0.283654,SMT (provided by PT's) vs. general and motor exercise therapy (combined); RMDQ
7,7,Functional status,Functional status at 12 months - no mixed population (chronic)&nbsp;,1,SUBGROUP_AND_OVERALL,Gudavalli 2006,2006,,,2.7,4.7,,95,3.1,4.4,,78,,,18.640562,-0.087193,-0.386814,0.212427,SMT (flexion-distraction provided by chiropractors) vs. exercise; RMDQ; change scores presented - used SD from baseline
7,7,Functional status,Functional status at 12 months - no mixed population (chronic)&nbsp;,1,SUBGROUP_AND_OVERALL,Haas 2014,2014,,,19.1,18.7,,88,28.0,23.7,,81,,,18.416387,-0.417086,-0.722213,-0.111958,SMT vs light massage; Follow-up 52 weeks; Von Korff disability scale
7,7,Functional status,Functional status at 12 months - no mixed population (chronic)&nbsp;,1,SUBGROUP_AND_OVERALL,Zaproudina 2009,2009,,,12.5,11.0,,50,16.0,10.7,,53,,,15.218308,-0.32028,-0.709251,0.068691,"SMT (provided by bonesetters) vs. physiotherapy (massage, stretching and exercise); 12 months post-tx. = 12 months; Oswestry Disability Index; IPD data provided by author"
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,5.1,4.9,,41,4.1,4.7,,81,,,7.39018,0.208436,-0.168163,0.585034,SMT (provided by chiropractors) vs home exercise and advice
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Bronfort 2011,2011,,,5.1,4.9,,41,3.8,4.7,,82,,,7.393717,0.271012,-0.105453,0.647477,SMT (provided by chiropractors) vs supervised exercise therapy
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,15.3,11.6,,22,17.2,9.5,,32,,,4.259382,-0.180058,-0.724026,0.363911,SMT (provided by bone setters) vs. exercise; Oswestry Disabilty Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies.
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hemmila 2002,1997,,,15.3,11.6,,22,13.7,7.7,,32,,,4.261495,0.1665,-0.377303,0.710302,SMT (provided by bone setters) vs. physiotherapy; Oswestry Disability Index; mean data estimated from figure (6 wks) - no SD presented in the publication and est. from other studies..
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.2,5.0,,156,6.0,5.4,,148,,,13.085886,0.038377,-0.186545,0.263299,SMT (chiropractic care provided by chiropractors) +physical modalities (DCPm) vs. medical care + physical therapy (MDpt); data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hurwitz 2002,2006,,,6.6,5.6,,153,7.1,5.6,,153,,,13.121842,-0.089065,-0.313265,0.135135,SMT (chiropractic care provided by chiropractors) only vs. medical care only; data from 6 weeks; RMDQ; data estimated from graphs; SD used from baseline score
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,0.0,1.5,,23,1.0,1.5,,52,,,4.834128,-0.659794,-1.162448,-0.15714,SMT (provided by orthopedic manual therapists) vs. McKenzie exercise; RMDQ; median (IQR) - converted to mean (SD)
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Paatelma 2008,2008,,,0.0,1.5,,23,0.0,2.2,,37,,,4.574568,0.0,-0.520426,0.520426,SMT (provided by orthopedic manual therapists) vs. advice-group (counseling session + educational back booklet)RMDQ; median (IQR) - converted to mean (SD)
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Petersen 2011,2011,,,7.6,6.7,,163,5.9,6.2,,161,,,13.396947,0.262691,0.043964,0.481418,SMT (provided by chiropractors) vs McKenzie; RMDQ; 12 months follow up post treatment (treatment period max 12 weeks; mean days: SMT 60.5 days;McKenzie 67.5); IPD data from the authors.
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Rasmussen-Barr 2003,2003,,,8.0,9.6,,14,8.0,5.9,,17,,,2.726576,0.0,-0.70736,0.70736,Manual therapy (provided by manual therapists) vs. stabilization training; median (IQR) converted to mean (SD); Oswestry Disability Index
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,34.3,17.075651,,80,33.4,17.188437,,79,,,9.418869,0.052283,-0.258649,0.363214,SMT + home exercise program vs Supervised exercise and home exercise program; RMDQ 0-100; data extracted from table 3; data at 52 weeks
7,7,Functional status,Functional status at 12 months - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,5.15,4.79,,273,5.74,4.56,,216,,,15.536408,-0.12561,-0.304267,0.053047,"Best care + SMT (provided by chiropractors, osteopaths and PT's) vs. Best care + exercise; RMDQ; IPD data provided by the authors."
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Blanco-Giménez 2024,2024,,,34.3,22.7,,16,35.2,22.9,,15,,,3.111145,-0.9,-16.962893,15.162893,SMT + exercise vs exercise; VAS (0-10); data extracted from tabel 2; data from 3 weeks
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Dogan 2021,2021,,,13.6,22.2,,32,17.3,18.3,,31,,,6.470158,-3.7,-13.733054,6.333054,SMT + home exercise vs home exercise; VAS rest (0-10); data were converted to 0-100; Table 1; follow-up: 4 weeks
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Grande-Alonso 2019,2019,,,13.5,12.1,,25,18.3,12.3,,25,,,10.382398,-4.8,-11.563438,1.963438,SMT + Biobehavioral physiotherapy approach vs. Biobehavioral physiotherapy approach alone; VAS (0-100). Follow-up 1 month
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Ibrahim 2023,2023,,,14.0,6.8,,28,19.8,6.2,,26,,,16.513345,-5.8,-9.267469,-2.332531,Maitland mobilisation + exercise vs exercise alone; VAS (0-10); Data converted to 0-100; Table 3; Follow-up 4 weeks.
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Licciardone 2003,2003,,,37.7,26.2,,42,46.5,20.7,,17,,,4.606869,-8.8,-21.433652,3.833652,Osteopathic SMT + usual care vs. usual care alone
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Nambi 2018,2018,,,43.0,9.8,,110,54.4,9.1,,110,,,18.372138,-11.4,-13.899172,-8.900828,SMT + Laser therapy + control exercises vs. Laser therapy + control exercises alone. VAS (0-10) - Data are converted to 0-100. Follow up 1 month.
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Nejati 2019,2019,,,23.5,18.0,,17,36.4,18.0,,19,,,5.130427,-12.9,-24.677974,-1.122026,SMT + Exercise vs. Exercise alone; VAS (0-10) - Data are converted to 0-100. Measure of spread are missing (only p&lt;0.001 is reported). SDs are imputed from similar studies. Follow-up 6 weeks.
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Rasmussen 2008,2008,,,30.0,22.2,,35,30.0,22.2,,37,,,6.272268,0.0,-10.259647,10.259647,orthomanual/medical physician SMT + extension exercises vs. extension exercises alone; median (IQR) converted to mean (SD). Follow-up 1 month.
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Saracoglu 2022,2022,,,44.2,17.8,,19,58.9,20.3,,18,,,4.784609,-14.7,-27.029043,-2.370957,SMT + home exercise vs home exercise; NPRS (0-10). Data converted to 0-100. Table 2. Follow-up 4 weeks.
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Verma 2013,2013,,,12.6,9.6,,15,24.6,11.2,,15,,,9.35426,-12.0,-19.465036,-4.534964,Mobilisation and exercise vs excercise alone. VAS (0-100). Follow-up 1 month.
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Vismara 2012,2012,,,14.1,11.5,,8,29.6,8.1,,11,,,7.171089,-15.5,-24.796057,-6.203943,Osteopathic manipulative treatment with specific exercise vs specific exercise alone; VAS (0-100). Follow-up after 10 sessions (18-20 days after start).
8,1,Pain,Pain at 1 month - no mixed population (chronic),1,SUBGROUP_AND_OVERALL,Wang 2019,2019,,,50.7,17.5,,29,49.3,16.2,,29,,,7.831293,1.4,-7.279344,10.079344,SMT + Sling Exercise Therapy vs. Sling Exercise Therapy alone; VAS (0-10). Data are converted to 0-100. Follow-up 1 month.
8,1,Pain,Pain at 1 month - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Hsieh 2002,2002,,,20.4,13.5,,48,27.8,18.2,,49,,,16.228504,-7.4,-13.768187,-1.031813,chiropractic SMT + myofascial therapy vs. myofascial therapy alone
8,1,Pain,Pain at 1 month - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,Schulz 2019,2019,,,39.0,19.220493,,81,41.9,19.197475,,79,,,18.569643,-2.9,-8.853238,3.053238,SMT + Home Exercise Program vs. Home Exercise Program alone; NPRS (0-10) - Data are converted to 0-100. Measures of spread are calculated from CIs. Follow-up 1 month.
8,1,Pain,Pain at 1 month - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,46.28,21.4,,140,48.93,21.49,,228,,,32.345285,-2.65,-7.160758,1.860758,Best care + exercise + SMT vs. Best care + exercise; Modified von Korff - pain scale only; Unpublished data at 1 month
8,1,Pain,Pain at 1 month - mixed population (subacute and chronic),2,SUBGROUP_AND_OVERALL,UK BEAM Trial 2004,2004,,,46.28,21.4,,140,52.46,22.52,,261,,,32.856568,-6.18,-10.655524,-1.704476,Best care + SMT vs. Best care alone; Modified von Korff - pain scale only; Unpublished data at 1 month
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Balthazard 2012,2012,,,28.0,21.0,,21,41.0,29.0,,18,,,5.011251,-13.0,-29.129232,3.129232,SMT with active excercise vs detuned US with active exercise; 1st Follow up is after discharge (4-8 weeks)
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,34.0,26.0,,14,30.0,23.0,,27,,,5.008298,4.0,-12.147809,20.147809,SMT vs. standard placebo SMT; NRS 0-100; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Bialosky 2014,2014,,,34.0,26.0,,14,28.0,22.0,,28,,,5.052296,6.0,-9.871041,21.871041,SMT vs. Enhanced placebo SMT; NRS 0-100; data based upon figures presented in Fig.4; change scores presented and SD's used from baseline; data measured at 2-weeks follow-up.
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Bond 2020,2020,,,28.35,21.0,,14,27.54,21.0,,15,,,5.143803,0.81,-14.485256,16.105256,SMT versus Sham SMT; NPRS 0-10; Converted to 100 scale; change score presented and SD based upon Balthazard 2012; data measured at 3 weeks follow-up
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Didehdar 2020,2020,,,26.0,14.2,,10,45.3,12.6,,13,,,5.783396,-19.3,-30.452231,-8.147769,SMT vs Sham SMT; NRS 0-10 converted to 0-100; data extracted from table 2; data measured at 5-weeks follow-up
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Dougherty 2014b,2014,,,35.13,21.979282,,69,37.61,21.974493,,67,,,6.28083,-2.48,-9.867901,4.907901,SMT versus Sham SMT; VAS 0-100; data extracted from table 2; data measured at 5 weeks
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Gevers-Montoro 2024,2024,,,16.6,14.1,,48,27.9,23.7,,48,,,6.232578,-11.3,-19.101481,-3.498519,SMT vs Placebo SMT; NPRS (0-100); data extracted from table 4; average pain measured at 4 weeks
9,1,Pain,Pain at 1 month - no multi-modal treatment,1,SUBGROUP_AND_OVERALL,Ghroubi 2007,2007,,,49.37,16.78,,32,58.43,28.8,,32,,,5.724931,-9.06,-20.608665,2.488665,Unclear SMT vs. sham SMT; VAS 0-10 converted to 0-100; data extracted from table 3; data measured at 1 month follow-up
