review_id	review_group	review_pdf	outcome_section	section_order	outcome_order	outcome_name	outcome_text_raw	source_heading	outcome_role	outcome_role_note	matched_analysis_count	matched_analysis_ids	matched_analysis_outcomes	analysis_mapping_status	analysis_mapping_notes	extraction_status	extraction_notes	source_excerpt
CD006586_drospirenone_pms	second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	Secondary outcomes	2	4	Endicott Quality of Life Enjoyment and Satisfaction Questionnaire (Q-LES-Q). The Q-LES-Q was originally developed to assess several areas of daily functioning (Endicott 1993). Since the Q-LES-Q was examined for its reliability and validity in people with depression, it may not be as useful in women with PMS	Endicott Quality of Life Enjoyment and Satisfaction Questionnaire (Q-LES-Q). The Q-LES-Q was originally developed to assess several areas of daily functioning (Endicott 1993). Since the Q-LES-Q was examined for its reliability and validity in people with depression, it may not be as useful in women with PMS	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•End scores, or change scores (or both) for mood, measured with validated tools not developed to assess premenstrual symptoms. These tools include: •Beck Depression Inventory (BDI); •Profile of Mood States (POMS); •Endicott Quality of Life Enjoyment and Satisfaction Questionnaire (Q-LES-Q). The Q-LES-Q was originally developed to assess several areas of daily functioning (Endicott 1993). Since the Q-LES-Q was examined for its reliability and validity in people with depression, it may not be as useful in women with PMS. •Adverse events (AEs): •AEs included but were not limited to events commonly related to oral contraceptives, namely intermenstrual bleeding, headache, nausea, vomiting, abdominal pain, and breast tenderness. Headache and breast tenderness can also be premenstrual symptoms, and were included in this review as reported by the trial authors. AEs that were not likely to be re...
CD006586_drospirenone_pms	second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	Secondary outcomes	2	5	Adverse events (AEs):	Adverse events (AEs):	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•End scores, or change scores (or both) for mood, measured with validated tools not developed to assess premenstrual symptoms. These tools include: •Beck Depression Inventory (BDI); •Profile of Mood States (POMS); •Endicott Quality of Life Enjoyment and Satisfaction Questionnaire (Q-LES-Q). The Q-LES-Q was originally developed to assess several areas of daily functioning (Endicott 1993). Since the Q-LES-Q was examined for its reliability and validity in people with depression, it may not be as useful in women with PMS. •Adverse events (AEs): •AEs included but were not limited to events commonly related to oral contraceptives, namely intermenstrual bleeding, headache, nausea, vomiting, abdominal pain, and breast tenderness. Headache and breast tenderness can also be premenstrual symptoms, and were included in this review as reported by the trial authors. AEs that were not likely to be re...
CD006586_drospirenone_pms	second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	Secondary outcomes	2	6	AEs included but were not limited to events commonly related to oral contraceptives, namely intermenstrual bleeding, headache, nausea, vomiting, abdominal pain, and breast tenderness. Headache and breast tenderness can also be premenstrual symptoms, and were included in this review as reported by the trial authors. AEs that were not likely to be related to COC use, or had very low incidence and no difference between groups, were only mentioned in the text	AEs included but were not limited to events commonly related to oral contraceptives, namely intermenstrual bleeding, headache, nausea, vomiting, abdominal pain, and breast tenderness. Headache and breast tenderness can also be premenstrual symptoms, and were included in this review as reported by the trial authors. AEs that were not likely to be related to COC use, or had very low incidence and no difference between groups, were only mentioned in the text	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•End scores, or change scores (or both) for mood, measured with validated tools not developed to assess premenstrual symptoms. These tools include: •Beck Depression Inventory (BDI); •Profile of Mood States (POMS); •Endicott Quality of Life Enjoyment and Satisfaction Questionnaire (Q-LES-Q). The Q-LES-Q was originally developed to assess several areas of daily functioning (Endicott 1993). Since the Q-LES-Q was examined for its reliability and validity in people with depression, it may not be as useful in women with PMS. •Adverse events (AEs): •AEs included but were not limited to events commonly related to oral contraceptives, namely intermenstrual bleeding, headache, nausea, vomiting, abdominal pain, and breast tenderness. Headache and breast tenderness can also be premenstrual symptoms, and were included in this review as reported by the trial authors. AEs that were not likely to be re...
CD006586_drospirenone_pms	second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	Secondary outcomes	2	7	Rare but serious AEs, such as venous thromboembolism	Rare but serious AEs, such as venous thromboembolism	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•End scores, or change scores (or both) for mood, measured with validated tools not developed to assess premenstrual symptoms. These tools include: •Beck Depression Inventory (BDI); •Profile of Mood States (POMS); •Endicott Quality of Life Enjoyment and Satisfaction Questionnaire (Q-LES-Q). The Q-LES-Q was originally developed to assess several areas of daily functioning (Endicott 1993). Since the Q-LES-Q was examined for its reliability and validity in people with depression, it may not be as useful in women with PMS. •Adverse events (AEs): •AEs included but were not limited to events commonly related to oral contraceptives, namely intermenstrual bleeding, headache, nausea, vomiting, abdominal pain, and breast tenderness. Headache and breast tenderness can also be premenstrual symptoms, and were included in this review as reported by the trial authors. AEs that were not likely to be re...
CD006586_drospirenone_pms	second_pass	Cochrane_reviews/second_pass/CD006586_drospirenone_pms.pdf	Secondary outcomes	2	8	Response rate, which was assessed as the proportion of participants with improved PMS symptoms from baseline	Response rate, which was assessed as the proportion of participants with improved PMS symptoms from baseline	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•End scores, or change scores (or both) for mood, measured with validated tools not developed to assess premenstrual symptoms. These tools include: •Beck Depression Inventory (BDI); •Profile of Mood States (POMS); •Endicott Quality of Life Enjoyment and Satisfaction Questionnaire (Q-LES-Q). The Q-LES-Q was originally developed to assess several areas of daily functioning (Endicott 1993). Since the Q-LES-Q was examined for its reliability and validity in people with depression, it may not be as useful in women with PMS. •Adverse events (AEs): •AEs included but were not limited to events commonly related to oral contraceptives, namely intermenstrual bleeding, headache, nausea, vomiting, abdominal pain, and breast tenderness. Headache and breast tenderness can also be premenstrual symptoms, and were included in this review as reported by the trial authors. AEs that were not likely to be re...
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Major outcomes	1	1	Total hip BMD measured with DXA in grams/centimetre squared	Total hip BMD measured with DXA in grams/centimetre squared	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Total hip BMD measured with DXA in grams/centimetre squared •Lumbar spine BMD measured with DXA in grams/centimetre squared •Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life •New symptomatic vertebral fractures confirmed by imaging •New symptomatic non-vertebral fractures confirmed by imaging •Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group) •Serious adverse events (i.e. hospitalisations, or those resulting in disability or death).
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Major outcomes	1	2	Lumbar spine BMD measured with DXA in grams/centimetre squared	Lumbar spine BMD measured with DXA in grams/centimetre squared	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Total hip BMD measured with DXA in grams/centimetre squared •Lumbar spine BMD measured with DXA in grams/centimetre squared •Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life •New symptomatic vertebral fractures confirmed by imaging •New symptomatic non-vertebral fractures confirmed by imaging •Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group) •Serious adverse events (i.e. hospitalisations, or those resulting in disability or death).
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Major outcomes	1	3	Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life	Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Total hip BMD measured with DXA in grams/centimetre squared •Lumbar spine BMD measured with DXA in grams/centimetre squared •Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life •New symptomatic vertebral fractures confirmed by imaging •New symptomatic non-vertebral fractures confirmed by imaging •Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group) •Serious adverse events (i.e. hospitalisations, or those resulting in disability or death).
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Major outcomes	1	4	New symptomatic vertebral fractures confirmed by imaging	New symptomatic vertebral fractures confirmed by imaging	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Total hip BMD measured with DXA in grams/centimetre squared •Lumbar spine BMD measured with DXA in grams/centimetre squared •Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life •New symptomatic vertebral fractures confirmed by imaging •New symptomatic non-vertebral fractures confirmed by imaging •Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group) •Serious adverse events (i.e. hospitalisations, or those resulting in disability or death).
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Major outcomes	1	5	New symptomatic non-vertebral fractures confirmed by imaging	New symptomatic non-vertebral fractures confirmed by imaging	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Total hip BMD measured with DXA in grams/centimetre squared •Lumbar spine BMD measured with DXA in grams/centimetre squared •Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life •New symptomatic vertebral fractures confirmed by imaging •New symptomatic non-vertebral fractures confirmed by imaging •Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group) •Serious adverse events (i.e. hospitalisations, or those resulting in disability or death).
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Major outcomes	1	6	Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group)	Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Total hip BMD measured with DXA in grams/centimetre squared •Lumbar spine BMD measured with DXA in grams/centimetre squared •Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life •New symptomatic vertebral fractures confirmed by imaging •New symptomatic non-vertebral fractures confirmed by imaging •Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group) •Serious adverse events (i.e. hospitalisations, or those resulting in disability or death).
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Major outcomes	1	7	Serious adverse events (i.e. hospitalisations, or those resulting in disability or death)	Serious adverse events (i.e. hospitalisations, or those resulting in disability or death)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Total hip BMD measured with DXA in grams/centimetre squared •Lumbar spine BMD measured with DXA in grams/centimetre squared •Quality of life (QoL) for example measured with 36-item Short Form (SF-36), Menopause Rating Scale, or other types of instruments for measuring health-related quality of life •New symptomatic vertebral fractures confirmed by imaging •New symptomatic non-vertebral fractures confirmed by imaging •Withdrawals due to adverse events (all adverse events attributed directly to supplementation or placebo group) •Serious adverse events (i.e. hospitalisations, or those resulting in disability or death).
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Minor outcomes	2	1	All reported adverse events	All reported adverse events	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•All reported adverse events •Withdrawals for any reason
CD012664_calcium_vitd_bone	second_pass	Cochrane_reviews/second_pass/CD012664_calcium_vitd_bone.pdf	Minor outcomes	2	2	Withdrawals for any reason	Withdrawals for any reason	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•All reported adverse events •Withdrawals for any reason
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Primary outcomes	1	1	Health-related quality of life, assessed using disease-specific health-related quality of life scores, such as the Sino-Nasal Outcome Test 20 or 22 (SNOT 20 or 22; Hopkins 2009), Rhinosinusitis Outcome Measures-31 (RSOM-31; Piccirillo 2002)	Health-related quality of life, assessed using disease-specific health-related quality of life scores, such as the Sino-Nasal Outcome Test 20 or 22 (SNOT 20 or 22; Hopkins 2009), Rhinosinusitis Outcome Measures-31 (RSOM-31; Piccirillo 2002)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Health-related quality of life, assessed using disease-specific health-related quality of life scores, such as the Sino-Nasal Outcome Test 20 or 22 (SNOT 20 or 22; Hopkins 2009), Rhinosinusitis Outcome Measures-31 (RSOM-31; Piccirillo 2002). •Asthma control, measured with the Asthma Control Questionnaire (ACQ; Juniper 1999; Juniper 2005) or Asthma Control Test (ACT) (Schatz 2009) •Significant serious and non-serious adverse events: gastrointestinal disturbance, including nausea and vomiting, diarrhoea, abdominal pain. Adverse events, reported as: adverse events during desensitisation and adverse events during maintenance therapy, with a maximum of 12 months follow-up. Oral and intranasal aspirin desensitisation for non-steroidal anti-inflammatory drug (NSAID)-exacerbated respiratory disease (Review) Copyright © 2025 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.9 Coch...
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Primary outcomes	1	2	Asthma control, measured with the Asthma Control Questionnaire (ACQ; Juniper 1999; Juniper 2005) or Asthma Control Test (ACT) (Schatz 2009)	Asthma control, measured with the Asthma Control Questionnaire (ACQ; Juniper 1999; Juniper 2005) or Asthma Control Test (ACT) (Schatz 2009)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Health-related quality of life, assessed using disease-specific health-related quality of life scores, such as the Sino-Nasal Outcome Test 20 or 22 (SNOT 20 or 22; Hopkins 2009), Rhinosinusitis Outcome Measures-31 (RSOM-31; Piccirillo 2002). •Asthma control, measured with the Asthma Control Questionnaire (ACQ; Juniper 1999; Juniper 2005) or Asthma Control Test (ACT) (Schatz 2009) •Significant serious and non-serious adverse events: gastrointestinal disturbance, including nausea and vomiting, diarrhoea, abdominal pain. Adverse events, reported as: adverse events during desensitisation and adverse events during maintenance therapy, with a maximum of 12 months follow-up. Oral and intranasal aspirin desensitisation for non-steroidal anti-inflammatory drug (NSAID)-exacerbated respiratory disease (Review) Copyright © 2025 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.9 Coch...
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Primary outcomes	1	3	Significant serious and non-serious adverse events	Significant serious and non-serious adverse events: gastrointestinal disturbance, including nausea and vomiting, diarrhoea, abdominal pain. Adverse events, reported as: adverse events during desensitisation and adverse events during maintenance therapy, with a maximum of 12 months follow-up. Oral and intranasal aspirin desensitisation for non-steroidal anti-inflammatory drug (NSAID)-exacerbated respiratory disease (Review) Copyright © 2025 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.9 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database of Systematic Reviews	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Health-related quality of life, assessed using disease-specific health-related quality of life scores, such as the Sino-Nasal Outcome Test 20 or 22 (SNOT 20 or 22; Hopkins 2009), Rhinosinusitis Outcome Measures-31 (RSOM-31; Piccirillo 2002). •Asthma control, measured with the Asthma Control Questionnaire (ACQ; Juniper 1999; Juniper 2005) or Asthma Control Test (ACT) (Schatz 2009) •Significant serious and non-serious adverse events: gastrointestinal disturbance, including nausea and vomiting, diarrhoea, abdominal pain. Adverse events, reported as: adverse events during desensitisation and adverse events during maintenance therapy, with a maximum of 12 months follow-up. Oral and intranasal aspirin desensitisation for non-steroidal anti-inflammatory drug (NSAID)-exacerbated respiratory disease (Review) Copyright © 2025 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.9 Coch...
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Secondary outcomes	2	1	Airway assessment (change in peak nasal inspiratory flow (PNIF) and change in peak expiratory flow (PEF) (Starling-Schwanz 2005))	Airway assessment (change in peak nasal inspiratory flow (PNIF) and change in peak expiratory flow (PEF) (Starling-Schwanz 2005))	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Airway assessment (change in peak nasal inspiratory flow (PNIF) and change in peak expiratory flow (PEF) (Starling-Schwanz 2005)). •Nasal endoscopy score (i.e. modified Lund-Kennedy, Hadley's clinical scoring and other appropriate scoring systems (Meltzer 2006; Psaltis 2014)). •Medication use (changes in dosage of inhaled/intranasal corticosteroids). •Symptom scores (nasal and bronchial symptoms using a visual analogue scale (VAS)). •Chronic rhinosinusitis and asthma exacerbations, including the need for surgery. In general, we only extracted the longest available data within the time intervals of interest. We defined three time intervals: short- term (3 to 6 months follow-up), mid-term (6 to 12 months follow- up) and long-term (> 12 months follow-up). For example, if a study reported data after four months and after six months, we only extracted the data after six months.
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Secondary outcomes	2	2	Nasal endoscopy score (i.e. modified Lund-Kennedy, Hadley's clinical scoring and other appropriate scoring systems (Meltzer 2006; Psaltis 2014))	Nasal endoscopy score (i.e. modified Lund-Kennedy, Hadley's clinical scoring and other appropriate scoring systems (Meltzer 2006; Psaltis 2014))	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Airway assessment (change in peak nasal inspiratory flow (PNIF) and change in peak expiratory flow (PEF) (Starling-Schwanz 2005)). •Nasal endoscopy score (i.e. modified Lund-Kennedy, Hadley's clinical scoring and other appropriate scoring systems (Meltzer 2006; Psaltis 2014)). •Medication use (changes in dosage of inhaled/intranasal corticosteroids). •Symptom scores (nasal and bronchial symptoms using a visual analogue scale (VAS)). •Chronic rhinosinusitis and asthma exacerbations, including the need for surgery. In general, we only extracted the longest available data within the time intervals of interest. We defined three time intervals: short- term (3 to 6 months follow-up), mid-term (6 to 12 months follow- up) and long-term (> 12 months follow-up). For example, if a study reported data after four months and after six months, we only extracted the data after six months.
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Secondary outcomes	2	3	Medication use (changes in dosage of inhaled/intranasal corticosteroids)	Medication use (changes in dosage of inhaled/intranasal corticosteroids)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Airway assessment (change in peak nasal inspiratory flow (PNIF) and change in peak expiratory flow (PEF) (Starling-Schwanz 2005)). •Nasal endoscopy score (i.e. modified Lund-Kennedy, Hadley's clinical scoring and other appropriate scoring systems (Meltzer 2006; Psaltis 2014)). •Medication use (changes in dosage of inhaled/intranasal corticosteroids). •Symptom scores (nasal and bronchial symptoms using a visual analogue scale (VAS)). •Chronic rhinosinusitis and asthma exacerbations, including the need for surgery. In general, we only extracted the longest available data within the time intervals of interest. We defined three time intervals: short- term (3 to 6 months follow-up), mid-term (6 to 12 months follow- up) and long-term (> 12 months follow-up). For example, if a study reported data after four months and after six months, we only extracted the data after six months.
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Secondary outcomes	2	4	Symptom scores (nasal and bronchial symptoms using a visual analogue scale (VAS))	Symptom scores (nasal and bronchial symptoms using a visual analogue scale (VAS))	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Airway assessment (change in peak nasal inspiratory flow (PNIF) and change in peak expiratory flow (PEF) (Starling-Schwanz 2005)). •Nasal endoscopy score (i.e. modified Lund-Kennedy, Hadley's clinical scoring and other appropriate scoring systems (Meltzer 2006; Psaltis 2014)). •Medication use (changes in dosage of inhaled/intranasal corticosteroids). •Symptom scores (nasal and bronchial symptoms using a visual analogue scale (VAS)). •Chronic rhinosinusitis and asthma exacerbations, including the need for surgery. In general, we only extracted the longest available data within the time intervals of interest. We defined three time intervals: short- term (3 to 6 months follow-up), mid-term (6 to 12 months follow- up) and long-term (> 12 months follow-up). For example, if a study reported data after four months and after six months, we only extracted the data after six months.
CD013476_aspirin_desensitisation	second_pass	Cochrane_reviews/second_pass/CD013476_aspirin_desensitisation.pdf	Secondary outcomes	2	5	Chronic rhinosinusitis and asthma exacerbations, including the need for surgery. In general, we only extracted the longest available data within the time intervals of interest. We defined three time intervals: short- term (3 to 6 months follow-up), mid-term (6 to 12 months follow- up) and long-term (> 12 months follow-up). For example, if a study reported data after four months and after six months, we only extracted the data after six months	Chronic rhinosinusitis and asthma exacerbations, including the need for surgery. In general, we only extracted the longest available data within the time intervals of interest. We defined three time intervals: short- term (3 to 6 months follow-up), mid-term (6 to 12 months follow- up) and long-term (> 12 months follow-up). For example, if a study reported data after four months and after six months, we only extracted the data after six months	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Airway assessment (change in peak nasal inspiratory flow (PNIF) and change in peak expiratory flow (PEF) (Starling-Schwanz 2005)). •Nasal endoscopy score (i.e. modified Lund-Kennedy, Hadley's clinical scoring and other appropriate scoring systems (Meltzer 2006; Psaltis 2014)). •Medication use (changes in dosage of inhaled/intranasal corticosteroids). •Symptom scores (nasal and bronchial symptoms using a visual analogue scale (VAS)). •Chronic rhinosinusitis and asthma exacerbations, including the need for surgery. In general, we only extracted the longest available data within the time intervals of interest. We defined three time intervals: short- term (3 to 6 months follow-up), mid-term (6 to 12 months follow- up) and long-term (> 12 months follow-up). For example, if a study reported data after four months and after six months, we only extracted the data after six months.
CD013595_daratumumab_ndmm	second_pass	Cochrane_reviews/second_pass/CD013595_daratumumab_ndmm.pdf	Primary outcomes	1	1	Overall survival, defined as time from random treatment assignment within a study to death from any cause or to last follow-up For this outcome, measured as a hazard ratio (HR), we evaluated the longest follow-up available within each study. We performed subgroup analyses for different lengths of follow-up	Overall survival, defined as time from random treatment assignment within a study to death from any cause or to last follow-up For this outcome, measured as a hazard ratio (HR), we evaluated the longest follow-up available within each study. We performed subgroup analyses for different lengths of follow-up	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	•Overall survival, defined as time from random treatment assignment within a study to death from any cause or to last follow-up For this outcome, measured as a hazard ratio (HR), we evaluated the longest follow-up available within each study. We performed subgroup analyses for different lengths of follow-up.
CD013595_daratumumab_ndmm	second_pass	Cochrane_reviews/second_pass/CD013595_daratumumab_ndmm.pdf	Secondary outcomes	2	1	We analysed the following as	We analysed the following as	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	fallback_whole_section	ok	We analysed the following as
CD013595_daratumumab_ndmm	second_pass	Cochrane_reviews/second_pass/CD013595_daratumumab_ndmm.pdf	Secondary outcomes	3	1	Progression-free survival (we used the longest follow-up available)	Progression-free survival (we used the longest follow-up available)	Types of outcome measures	planned_review_outcome	Planned/review-level outcome extracted from the PDF Types of outcome measures section; it may or may not appear in a saved meta-analysis result.	0	.	.	analysis_results_not_available	No saved analysis-result rows were available for this review.	itemized	ok	. •Progression-free survival (we used the longest follow-up available) •Quality of life, if validated tools were used (e.g. EORTC QLG Core Questionnaire (EORTC QLQ-C30) or 5-level EQ-5D version (EQ-5D-5L)): •We considered the EORTC QLQ-C30 Global Health Status to be the most representative of quality of life. •All questionnaires were measured at certain periods: •short (one to three months after start of treatment); •medium (six to nine months after start of treatment); •long (12 months and longer after start of treatment). •On-study mortality (we used the longest follow-up available)•Serious adverse events (we used the longest follow-up available) •Adverse events (Common Terminology Criteria for Adverse Events (CTCAE) grade ≥ 3) (we used the longest follow-up available) •Adverse events: infections (CTCAE grade ≥ 3) (we used the longest follow-up available) Additional outcomes •Adverse...
