Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Hosseinzadeh 2014,2014,,,,,11,75,,,3,75,,,1.38052710257953,3.666666666666667,1.065511495976434,12.61783143139527,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,205,1477,,,107,1410,,,12.825818817619453,1.8289789229240883,1.4647550090462638,2.2837702413311236,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Lin 2021,2021,,,,,15,140,,,24,143,,,4.658543681056495,0.6383928571428571,0.34981674418562664,1.1650255364413333,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,61,185,,,53,177,,,10.302048388633906,1.1011728709841917,0.8117504475714165,1.4937862928432648,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,279,1593,,,235,1690,,,14.810028503478248,1.2595263853828584,1.0738662228092355,1.4772852351436914,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,172,672,,,134,647,,,13.585380644693895,1.2358297796730633,1.0134695643064875,1.5069769217705904,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,43,103,,,44,103,,,9.897852803668743,0.9772727272727273,0.7100333973289502,1.345094451984778,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,135,379,,,120,376,,,13.523740256342249,1.116094986807388,0.9135188344142655,1.3635931440595714,
3,4,Infiltration - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,66,254,,,74,296,,,10.83790705097423,1.0393700787401574,0.7805428566019916,1.3840241460709108,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,28,44,,,22,52,,,7.9551638666722795,1.5041322314049588,1.020313233121354,2.21737177967403,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,205,1477,,,107,1410,,,13.843117251681408,1.8289789229240883,1.4647550090462638,2.2837702413311236,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,61,185,,,53,177,,,10.494745275714866,1.1011728709841917,0.8117504475714165,1.4937862928432648,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,279,1593,,,235,1690,,,16.769142429561544,1.2595263853828584,1.0738662228092355,1.4772852351436914,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,172,672,,,134,647,,,14.930280656821408,1.2358297796730633,1.0134695643064875,1.5069769217705904,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,43,103,,,44,103,,,9.99311194933651,0.9772727272727273,0.7100333973289502,1.345094451984778,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,135,379,,,120,376,,,14.84057862557863,1.116094986807388,0.9135188344142655,1.3635931440595714,
3,5,Infiltration - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,66,254,,,74,296,,,11.173859944633364,1.0393700787401574,0.7805428566019916,1.3840241460709108,
3,6,Infiltration - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,28,44,,,22,52,,,9.048839318527532,1.5041322314049588,1.020313233121354,2.21737177967403,
3,6,Infiltration - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,205,1477,,,107,1410,,,15.570656457353591,1.8289789229240883,1.4647550090462638,2.2837702413311236,
3,6,Infiltration - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,61,185,,,53,177,,,11.879772256507081,1.1011728709841917,0.8117504475714165,1.4937862928432648,
3,6,Infiltration - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,279,1593,,,235,1690,,,18.75787064747615,1.2595263853828584,1.0738662228092355,1.4772852351436914,
3,6,Infiltration - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,172,672,,,134,647,,,16.75898071648629,1.2358297796730633,1.0134695643064875,1.5069769217705904,
3,6,Infiltration - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,43,103,,,44,103,,,11.32276381993015,0.9772727272727273,0.7100333973289502,1.345094451984778,
3,6,Infiltration - sensitivity analysis to exclude studies reporting only one catheter per patient,,,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,135,379,,,120,376,,,16.66111678371921,1.116094986807388,0.9135188344142655,1.3635931440595714,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Adult,1,SUBGROUP_AND_OVERALL,Li 2021,2021,0.717769,0.122932,,,,1477,,,,1410,,,14.43419692882579,2.049854879178691,1.6109542534976589,2.6083329284923065,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Adult,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,-0.003206,0.196969,,,,185,,,,177,,,12.470640196317463,0.9967991337302882,0.6775593381550306,1.4664523932487046,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Adult,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,0.174613,0.090557,,,,1593,,,,1690,,,15.129375834923039,1.1907852935209,0.9971286716232765,1.4220527958114686,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Adult,1,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,0.207484,0.118649,,,,672,,,,647,,,14.53417193433506,1.2305780274341387,0.9752477216174461,1.5527565438370834,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Adult,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,0.025618,0.226474,,,,103,,,,103,,,11.635674635670075,1.0259489611054793,0.6581891786478826,1.5991926104827616,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Adult,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,-0.051667,0.313811,,,,379,,,,376,,,9.28715968166401,0.9496450459964556,0.5133870381446671,1.756619560643222,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Adult,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,-0.680071,0.176757,,,,254,,,,296,,,13.03622926765505,0.5065810238360295,0.35825568126615837,0.7163161594640739,
3,7,Infiltration per 1000 catheter-days (adult vs paediatric populations),Paediatric,2,SUBGROUP_AND_OVERALL,Chin 2018,2018,0.40346,0.306434,,,,44,,,,52,,,9.472551520609509,1.4969953511672938,0.8210760001140988,2.7293394047628663,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Chin 2018,2018,0.40346,0.306434,,,,44,,,,52,,,9.47255152060951,1.4969953511672938,0.8210760001140988,2.7293394047628663,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,-0.003206,0.196969,,,,185,,,,177,,,12.470640196317465,0.9967991337302882,0.6775593381550306,1.4664523932487046,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,0.174613,0.090557,,,,1593,,,,1690,,,15.129375834923046,1.1907852935209,0.9971286716232765,1.4220527958114686,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,0.025618,0.226474,,,,103,,,,103,,,11.635674635670076,1.0259489611054793,0.6581891786478826,1.5991926104827616,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,-0.051667,0.313811,,,,379,,,,376,,,9.287159681664011,0.9496450459964556,0.5133870381446671,1.756619560643222,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Li 2021,2021,0.717769,0.122932,,,,1477,,,,1410,,,14.43419692882579,2.049854879178691,1.6109542534976589,2.6083329284923065,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,0.207484,0.118649,,,,672,,,,647,,,14.534171934335063,1.2305780274341387,0.9752477216174461,1.5527565438370834,
3,8,Infiltration per 1000 catheter-days (high- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Xu 2017,2017,-0.680071,0.176757,,,,254,,,,296,,,13.036229267655052,0.5065810238360295,0.35825568126615837,0.7163161594640739,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,-0.003206,0.196969,,,,185,,,,177,,,12.470640196317465,0.9967991337302882,0.6775593381550306,1.4664523932487046,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,0.174613,0.090557,,,,1593,,,,1690,,,15.129375834923046,1.1907852935209,0.9971286716232765,1.4220527958114686,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,0.025618,0.226474,,,,103,,,,103,,,11.635674635670076,1.0259489611054793,0.6581891786478826,1.5991926104827616,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,-0.051667,0.313811,,,,379,,,,376,,,9.287159681664011,0.9496450459964556,0.5133870381446671,1.756619560643222,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72 hours,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,-0.680071,0.176757,,,,254,,,,296,,,13.036229267655052,0.5065810238360295,0.35825568126615837,0.7163161594640739,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72-96 hours,2,SUBGROUP_AND_OVERALL,Chin 2018,2018,0.40346,0.306434,,,,44,,,,52,,,9.47255152060951,1.4969953511672938,0.8210760001140988,2.7293394047628663,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),96 hours,3,SUBGROUP_AND_OVERALL,Li 2021,2021,0.717769,0.122932,,,,1477,,,,1410,,,14.43419692882579,2.049854879178691,1.6109542534976589,2.6083329284923065,
3,9,Infiltration per 1000 catheter-days (48hr vs 72hr vs 72-96hr vs 96hr routine removal),96 hours,3,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,0.207484,0.118649,,,,672,,,,647,,,14.534171934335063,1.2305780274341387,0.9752477216174461,1.5527565438370834,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,281,1477,,,168,1410,,,17.35846169107941,1.5967453332043717,1.3381665789251065,1.905290192763538,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Lu 2021,2021,,,,,46,300,,,8,300,,,7.115338548472025,5.75,2.7611816345751463,11.974040239148271,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,4,185,,,5,177,,,3.045151801156428,0.7654054054054054,0.2089034866168,2.8043832303213425,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,344,1593,,,344,1690,,,18.05384050303148,1.0608913998744507,0.9289112244292247,1.2116233852369869,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,,,,,13,105,,,4,95,,,4.075310549367709,2.9404761904761907,0.9928533021765553,8.708638232659888,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,80,672,,,61,647,,,14.544255224420253,1.2626854020296643,0.9213268206917462,1.7305199291840156,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,7,103,,,4,103,,,3.481663139973707,1.75,0.5282886169925846,5.7970206086098335,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,30,379,,,20,376,,,9.84742658374097,1.4881266490765173,0.8607133714891619,2.572890113070108,
4,1,Catheter occlusion (adult vs paediatric population),Adult,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,38,254,,,37,296,,,12.280244906852232,1.1968503937007875,0.7860009137373848,1.822454452489777,
4,1,Catheter occlusion (adult vs paediatric population),Paediatric,2,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,1,44,,,1,52,,,0.7793111609342557,1.1818181818181819,0.07611388701219843,18.35005765310857,
4,1,Catheter occlusion (adult vs paediatric population),Paediatric,2,SUBGROUP_AND_OVERALL,Hosseinzadeh 2014,2014,,,,,9,75,,,5,75,,,4.323704534194065,1.8,0.6328464507072875,5.119725324174422,
4,1,Catheter occlusion (adult vs paediatric population),Paediatric,2,SUBGROUP_AND_OVERALL,Lin 2021,2021,,,,,7,140,,,10,143,,,5.09529135677748,0.715,0.28004027223444455,1.8255410049452165,
4,2,Catheter occlusion (High- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,1,44,,,1,52,,,0.7793111609342557,1.1818181818181819,0.07611388701219843,18.35005765310857,
4,2,Catheter occlusion (High- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,4,185,,,5,177,,,3.045151801156428,0.7654054054054054,0.2089034866168,2.8043832303213425,
4,2,Catheter occlusion (High- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,344,1593,,,344,1690,,,18.053840503031473,1.0608913998744507,0.9289112244292247,1.2116233852369869,
4,2,Catheter occlusion (High- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,,,,,13,105,,,4,95,,,4.075310549367709,2.9404761904761907,0.9928533021765553,8.708638232659888,
4,2,Catheter occlusion (High- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,7,103,,,4,103,,,3.481663139973707,1.75,0.5282886169925846,5.7970206086098335,
4,2,Catheter occlusion (High- vs low- to middle-income countries),High-income countries,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,30,379,,,20,376,,,9.84742658374097,1.4881266490765173,0.8607133714891619,2.572890113070108,
4,2,Catheter occlusion (High- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Hosseinzadeh 2014,2014,,,,,9,75,,,5,75,,,4.323704534194064,1.8,0.6328464507072875,5.119725324174422,
4,2,Catheter occlusion (High- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,281,1477,,,168,1410,,,17.358461691079402,1.5967453332043717,1.3381665789251065,1.905290192763538,
4,2,Catheter occlusion (High- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Lin 2021,2021,,,,,7,140,,,10,143,,,5.095291356777479,0.715,0.28004027223444455,1.8255410049452165,
4,2,Catheter occlusion (High- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Lu 2021,2021,,,,,46,300,,,8,300,,,7.115338548472025,5.75,2.7611816345751463,11.974040239148271,
4,2,Catheter occlusion (High- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,80,672,,,61,647,,,14.54425522442025,1.2626854020296643,0.9213268206917462,1.7305199291840156,
4,2,Catheter occlusion (High- vs low- to middle-income countries),Low- to middle-income countries,2,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,38,254,,,37,296,,,12.280244906852227,1.1968503937007875,0.7860009137373848,1.822454452489777,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,1,44,,,1,52,,,0.7793111609342557,1.1818181818181819,0.07611388701219843,18.35005765310857,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Hosseinzadeh 2014,2014,,,,,9,75,,,5,75,,,4.323704534194064,1.8,0.6328464507072875,5.119725324174422,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,281,1477,,,168,1410,,,17.358461691079402,1.5967453332043717,1.3381665789251065,1.905290192763538,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Lin 2021,2021,,,,,7,140,,,10,143,,,5.095291356777479,0.715,0.28004027223444455,1.8255410049452165,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Lu 2021,2021,,,,,46,300,,,8,300,,,7.115338548472025,5.75,2.7611816345751463,11.974040239148271,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,4,185,,,5,177,,,3.045151801156428,0.7654054054054054,0.2089034866168,2.8043832303213425,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,344,1593,,,344,1690,,,18.053840503031473,1.0608913998744507,0.9289112244292247,1.2116233852369869,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,80,672,,,61,647,,,14.54425522442025,1.2626854020296643,0.9213268206917462,1.7305199291840156,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,7,103,,,4,103,,,3.481663139973707,1.75,0.5282886169925846,5.7970206086098335,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,30,379,,,20,376,,,9.84742658374097,1.4881266490765173,0.8607133714891619,2.572890113070108,
4,3,Catheter occlusion (continuous vs intermittent),Continuous,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,38,254,,,37,296,,,12.280244906852227,1.1968503937007875,0.7860009137373848,1.822454452489777,
4,3,Catheter occlusion (continuous vs intermittent),Intermittent,2,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,,,,,13,105,,,4,95,,,4.075310549367709,2.9404761904761907,0.9928533021765553,8.708638232659888,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72hr routine removal,1,SUBGROUP_AND_OVERALL,Hosseinzadeh 2014,2014,,,,,9,75,,,5,75,,,4.323704534194064,1.8,0.6328464507072875,5.119725324174422,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72hr routine removal,1,SUBGROUP_AND_OVERALL,Lin 2021,2021,,,,,7,140,,,10,143,,,5.095291356777481,0.715,0.28004027223444455,1.8255410049452165,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72hr routine removal,1,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,4,185,,,5,177,,,3.045151801156429,0.7654054054054054,0.2089034866168,2.8043832303213425,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72hr routine removal,1,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,344,1593,,,344,1690,,,18.053840503031473,1.0608913998744507,0.9289112244292247,1.2116233852369869,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72hr routine removal,1,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,7,103,,,4,103,,,3.481663139973708,1.75,0.5282886169925846,5.7970206086098335,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72hr routine removal,1,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,30,379,,,20,376,,,9.84742658374097,1.4881266490765173,0.8607133714891619,2.572890113070108,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72hr routine removal,1,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,38,254,,,37,296,,,12.280244906852229,1.1968503937007875,0.7860009137373848,1.822454452489777,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72-96hr routine removal,2,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,1,44,,,1,52,,,0.7793111609342559,1.1818181818181819,0.07611388701219843,18.35005765310857,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),72-96hr routine removal,2,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,,,,,13,105,,,4,95,,,4.0753105493677095,2.9404761904761907,0.9928533021765553,8.708638232659888,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),96hr routine removal,3,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,281,1477,,,168,1410,,,17.358461691079402,1.5967453332043717,1.3381665789251065,1.905290192763538,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),96hr routine removal,3,SUBGROUP_AND_OVERALL,Lu 2021,2021,,,,,46,300,,,8,300,,,7.115338548472026,5.75,2.7611816345751463,11.974040239148271,
4,4,Catheter occlusion - (48hr vs 72hr vs 72-96hr vs 96hr routine removal),96hr routine removal,3,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,80,672,,,61,647,,,14.544255224420247,1.2626854020296643,0.9213268206917462,1.7305199291840156,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,1,44,,,1,52,,,0.46451381062891584,1.1818181818181819,0.07611388701219843,18.35005765310857,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Hosseinzadeh 2014,2014,,,,,9,75,,,5,75,,,2.9280392719784163,1.8,0.6328464507072875,5.119725324174422,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,281,1477,,,168,1410,,,23.542391127762713,1.5967453332043717,1.3381665789251065,1.905290192763538,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Lin 2021,2021,,,,,7,140,,,10,143,,,3.555951626936965,0.715,0.28004027223444455,1.8255410049452165,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,4,185,,,5,177,,,1.9656611274809055,0.7654054054054054,0.2089034866168,2.8043832303213425,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,344,1593,,,344,1690,,,25.86931769182043,1.0608913998744507,0.9289112244292247,1.2116233852369869,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,,,,,13,105,,,4,95,,,2.7337425877988935,2.9404761904761907,0.9928533021765553,8.708638232659888,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,80,672,,,61,647,,,16.215256822837762,1.2626854020296643,0.9213268206917462,1.7305199291840156,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,7,103,,,4,103,,,2.2839330831779474,1.75,0.5282886169925846,5.7970206086098335,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,30,379,,,20,376,,,8.464704749044689,1.4881266490765173,0.8607133714891619,2.572890113070108,
4,5,Catheter occlusion - sensitivity analysis to remove studies at high risk of overall bias&nbsp;,,,SUBGROUP_AND_OVERALL,Xu 2017,2017,,,,,38,254,,,37,296,,,11.976488100532356,1.1968503937007875,0.7860009137373848,1.822454452489777,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Chin 2018,2018,,,,,1,44,,,1,52,,,0.5147600887285029,1.1818181818181819,0.07611388701219843,18.35005765310857,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Li 2021,2021,,,,,281,1477,,,168,1410,,,24.91545549765455,1.5967453332043717,1.3381665789251065,1.905290192763538,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Rickard 2010,2010,,,,,4,185,,,5,177,,,2.171632725428529,0.7654054054054054,0.2089034866168,2.8043832303213425,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Rickard 2012,2012,,,,,344,1593,,,344,1690,,,27.254485534256172,1.0608913998744507,0.9289112244292247,1.2116233852369869,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Van Donk 2009,2007,,,,,13,105,,,4,95,,,3.0154849620150626,2.9404761904761907,0.9928533021765553,8.708638232659888,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Vendramim 2020,2020,,,,,80,672,,,61,647,,,17.40961181755639,1.2626854020296643,0.9213268206917462,1.7305199291840156,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Webster 2007,2007,,,,,7,103,,,4,103,,,2.5216218329996347,1.75,0.5282886169925846,5.7970206086098335,
4,6,Catheter occlusion - sensitivity analysis to remove studies without adequate allocation concealment,,,SUBGROUP_AND_OVERALL,Webster 2008,2008,,,,,30,379,,,20,376,,,9.229631201058139,1.4881266490765173,0.8607133714891619,2.572890113070108,
